Start,-,End,MEALS2GO,MKT DINEIN
07:16 PM,-,07:30 PM,9,30
07:31 PM,-,07:45 PM,5,26
07:46 PM,-,08:00 PM,9,19
08:01 PM,-,08:15 PM,0,0
08:16 PM,-,08:30 PM,0,0
08:31 PM,-,08:45 PM,0,0
08:46 PM,-,09:00 PM,0,0
09:01 PM,-,09:15 PM,0,0
09:16 PM,-,09:30 PM,0,0
09:31 PM,-,09:45 PM,0,0
09:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,241,"2,713",0
"Thursday, 01/29/2015",,,,
06:46 AM,-,07:00 AM,0,4
07:01 AM,-,07:15 AM,0,22
07:16 AM,-,07:30 AM,3,20
07:31 AM,-,07:45 AM,0,32
07:46 AM,-,08:00 AM,2,26
08:01 AM,-,08:15 AM,2,50
08:16 AM,-,08:30 AM,2,29
08:31 AM,-,08:45 AM,0,43
08:46 AM,-,09:00 AM,2,21
09:01 AM,-,09:15 AM,1,19
09:16 AM,-,09:30 AM,3,52
09:31 AM,-,09:45 AM,4,45
09:46 AM,-,10:00 AM,4,27
10:01 AM,-,10:15 AM,1,9
10:16 AM,-,10:30 AM,1,5
10:31 AM,-,10:45 AM,0,4
10:46 AM,-,11:00 AM,7,44
11:01 AM,-,11:15 AM,8,74
11:16 AM,-,11:30 AM,18,139
11:31 AM,-,11:45 AM,16,127
11:46 AM,-,12:00 PM,23,209
12:01 PM,-,12:15 PM,13,135
12:16 PM,-,12:30 PM,7,95
12:31 PM,-,12:45 PM,5,81
12:46 PM,-,01:00 PM,4,52
01:01 PM,-,01:15 PM,6,62
01:16 PM,-,01:30 PM,3,24
01:31 PM,-,01:45 PM,1,4
01:46 PM,-,02:00 PM,1,3
02:01 PM,-,02:15 PM,2,7
02:16 PM,-,02:30 PM,0,6
02:31 PM,-,02:45 PM,0,1
02:46 PM,-,03:00 PM,0,0
03:01 PM,-,03:15 PM,0,0
03:16 PM,-,03:30 PM,0,2
03:31 PM,-,03:45 PM,3,6
03:46 PM,-,04:00 PM,2,3
04:01 PM,-,04:15 PM,3,3
04:16 PM,-,04:30 PM,1,5
04:31 PM,-,04:45 PM,1,7
04:46 PM,-,05:00 PM,7,40
05:01 PM,-,05:15 PM,6,104
05:16 PM,-,05:30 PM,7,70
05:31 PM,-,05:45 PM,10,79
05:46 PM,-,06:00 PM,6,112
06:01 PM,-,06:15 PM,4,164
06:16 PM,-,06:30 PM,10,100
06:31 PM,-,06:45 PM,5,103
06:46 PM,-,07:00 PM,14,111
07:01 PM,-,07:15 PM,8,62
07:16 PM,-,07:30 PM,4,29
07:31 PM,-,07:45 PM,5,27
07:46 PM,-,08:00 PM,4,11
08:01 PM,-,08:15 PM,0,0
08:16 PM,-,08:30 PM,0,0
08:31 PM,-,08:45 PM,0,0
08:46 PM,-,09:00 PM,0,0
09:01 PM,-,09:15 PM,0,0
09:16 PM,-,09:30 PM,0,0
09:31 PM,-,09:45 PM,0,0
09:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,239,"2,509",0
"Friday, 01/30/2015",,,,
12:01 AM,-,12:15 AM,0,0
07:01 AM,-,07:15 AM,0,23
07:16 AM,-,07:30 AM,0,34
07:31 AM,-,07:45 AM,2,75
07:46 AM,-,08:00 AM,3,13
08:01 AM,-,08:15 AM,0,19
08:16 AM,-,08:30 AM,0,48
08:31 AM,-,08:45 AM,1,60
08:46 AM,-,09:00 AM,4,39
09:01 AM,-,09:15 AM,3,20
09:16 AM,-,09:30 AM,2,20
09:31 AM,-,09:45 AM,3,59
09:46 AM,-,10:00 AM,3,36
10:01 AM,-,10:15 AM,0,7
10:16 AM,-,10:30 AM,0,1
10:31 AM,-,10:45 AM,2,5
10:46 AM,-,11:00 AM,9,71
11:01 AM,-,11:15 AM,9,56
11:16 AM,-,11:30 AM,9,45
11:31 AM,-,11:45 AM,10,53
11:46 AM,-,12:00 PM,22,195
12:01 PM,-,12:15 PM,11,236
12:16 PM,-,12:30 PM,15,125
12:31 PM,-,12:45 PM,13,75
12:46 PM,-,01:00 PM,8,76
01:01 PM,-,01:15 PM,8,56
01:16 PM,-,01:30 PM,3,22
01:31 PM,-,01:45 PM,3,6
01:46 PM,-,02:00 PM,2,3
02:01 PM,-,02:15 PM,6,19
02:16 PM,-,02:30 PM,5,4
02:31 PM,-,02:45 PM,0,3
02:46 PM,-,03:00 PM,3,4
03:01 PM,-,03:15 PM,2,0
03:16 PM,-,03:30 PM,3,2
03:31 PM,-,03:45 PM,1,1
03:46 PM,-,04:00 PM,1,8
04:01 PM,-,04:15 PM,8,3
04:16 PM,-,04:30 PM,4,3
04:31 PM,-,04:45 PM,6,5
04:46 PM,-,05:00 PM,15,15
05:01 PM,-,05:15 PM,13,75
05:16 PM,-,05:30 PM,6,50
05:31 PM,-,05:45 PM,13,68
05:46 PM,-,06:00 PM,1,117
06:01 PM,-,06:15 PM,7,143
06:16 PM,-,06:30 PM,16,75
06:31 PM,-,06:45 PM,9,62
06:46 PM,-,07:00 PM,7,60
07:01 PM,-,07:15 PM,0,4
07:16 PM,-,07:30 PM,0,4
07:31 PM,-,07:45 PM,0,0
07:46 PM,-,08:00 PM,0,0
08:01 PM,-,08:15 PM,0,0
08:16 PM,-,08:30 PM,0,0
08:31 PM,-,08:45 PM,0,0
08:46 PM,-,09:00 PM,0,0
09:01 PM,-,09:15 PM,0,0
09:16 PM,-,09:30 PM,0,0
09:31 PM,-,09:45 PM,0,0
09:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,271,"2,203",0
"Saturday, 01/31/2015",,,,
09:01 AM,-,09:15 AM,0,32
09:16 AM,-,09:30 AM,0,37
09:31 AM,-,09:45 AM,0,25
09:46 AM,-,10:00 AM,0,42
10:01 AM,-,10:15 AM,0,17
11:16 AM,-,11:30 AM,0,21
11:31 AM,-,11:45 AM,0,83
11:46 AM,-,12:00 PM,0,66
12:01 PM,-,12:15 PM,0,82
12:16 PM,-,12:30 PM,0,89
12:31 PM,-,12:45 PM,0,66
12:46 PM,-,01:00 PM,0,49
01:01 PM,-,01:15 PM,0,39
01:16 PM,-,01:30 PM,0,44
01:31 PM,-,01:45 PM,0,40
01:46 PM,-,02:00 PM,0,0
02:01 PM,-,02:15 PM,0,0
02:16 PM,-,02:30 PM,0,0
02:31 PM,-,02:45 PM,0,0
02:46 PM,-,03:00 PM,0,0
03:01 PM,-,03:15 PM,0,0
03:16 PM,-,03:30 PM,0,0
03:31 PM,-,03:45 PM,0,0
03:46 PM,-,04:00 PM,0,0
04:01 PM,-,04:15 PM,0,0
04:16 PM,-,04:30 PM,0,0
04:31 PM,-,04:45 PM,0,0
05:01 PM,-,05:15 PM,0,66
05:16 PM,-,05:30 PM,0,49
05:31 PM,-,05:45 PM,0,68
05:46 PM,-,06:00 PM,0,90
06:01 PM,-,06:15 PM,0,113
06:16 PM,-,06:30 PM,0,110
06:31 PM,-,06:45 PM,0,161
06:46 PM,-,07:00 PM,0,77
07:01 PM,-,07:15 PM,0,3
07:16 PM,-,07:30 PM,0,0
07:31 PM,-,07:45 PM,0,0
07:46 PM,-,08:00 PM,0,0
08:01 PM,-,08:15 PM,0,0
08:31 PM,-,08:45 PM,0,0
08:46 PM,-,09:00 PM,0,0
09:01 PM,-,09:15 PM,0,0
09:16 PM,-,09:30 PM,0,0
09:31 PM,-,09:45 PM,0,0
09:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,51,0,"1,469",0
"Sunday, 02/01/2015",,,,
11:16 AM,-,11:30 AM,0,20
11:31 AM,-,11:45 AM,0,177
11:46 AM,-,12:00 PM,0,120
12:01 PM,-,12:15 PM,0,193
12:16 PM,-,12:30 PM,0,132
12:31 PM,-,12:45 PM,0,114
12:46 PM,-,01:00 PM,0,68
01:01 PM,-,01:15 PM,0,59
01:16 PM,-,01:30 PM,0,54
01:31 PM,-,01:45 PM,0,1
01:46 PM,-,02:00 PM,0,0
02:01 PM,-,02:15 PM,0,0
02:16 PM,-,02:30 PM,0,0
02:31 PM,-,02:45 PM,0,0
02:46 PM,-,03:00 PM,0,0
03:01 PM,-,03:15 PM,0,0
03:16 PM,-,03:30 PM,0,0
03:31 PM,-,03:45 PM,0,0
03:46 PM,-,04:00 PM,0,0
04:01 PM,-,04:15 PM,0,0
04:16 PM,-,04:30 PM,0,0
04:31 PM,-,04:45 PM,0,0
04:46 PM,-,05:00 PM,0,0
05:01 PM,-,05:15 PM,0,305
05:16 PM,-,05:30 PM,0,104
05:31 PM,-,05:45 PM,0,119
05:46 PM,-,06:00 PM,0,102
06:01 PM,-,06:15 PM,0,135
06:16 PM,-,06:30 PM,0,99
06:31 PM,-,06:45 PM,0,61
06:46 PM,-,07:00 PM,0,53
07:01 PM,-,07:15 PM,0,1
07:16 PM,-,07:30 PM,0,0
07:31 PM,-,07:45 PM,0,0
07:46 PM,-,08:00 PM,0,0
08:01 PM,-,08:15 PM,0,0
08:16 PM,-,08:30 PM,0,0
08:31 PM,-,08:45 PM,0,0
08:46 PM,-,09:00 PM,0,0
09:01 PM,-,09:15 PM,0,0
09:16 PM,-,09:30 PM,0,0
09:31 PM,-,09:45 PM,0,0
09:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,0,"1,917",0
"Monday, 02/02/2015",,,,
07:01 AM,-,07:15 AM,1,24
07:16 AM,-,07:30 AM,2,31
07:31 AM,-,07:45 AM,2,74
07:46 AM,-,08:00 AM,5,21
08:01 AM,-,08:15 AM,0,22
08:16 AM,-,08:30 AM,1,47
08:31 AM,-,08:45 AM,1,60
08:46 AM,-,09:00 AM,1,54
09:01 AM,-,09:15 AM,1,23
09:16 AM,-,09:30 AM,1,34
09:31 AM,-,09:45 AM,0,33
09:46 AM,-,10:00 AM,4,23
10:01 AM,-,10:15 AM,4,7
10:16 AM,-,10:30 AM,2,9
10:31 AM,-,10:45 AM,4,7
10:46 AM,-,11:00 AM,9,65
11:01 AM,-,11:15 AM,12,78
11:16 AM,-,11:30 AM,11,48
11:31 AM,-,11:45 AM,6,61
11:46 AM,-,12:00 PM,25,259
12:01 PM,-,12:15 PM,24,228
12:16 PM,-,12:30 PM,11,84
12:31 PM,-,12:45 PM,9,109
12:46 PM,-,01:00 PM,6,39
01:01 PM,-,01:15 PM,5,51
01:16 PM,-,01:30 PM,5,12
01:31 PM,-,01:45 PM,0,2
01:46 PM,-,02:00 PM,1,5
02:01 PM,-,02:15 PM,3,17
02:16 PM,-,02:30 PM,2,7
02:31 PM,-,02:45 PM,1,3
02:46 PM,-,03:00 PM,3,1
03:01 PM,-,03:15 PM,3,5
03:16 PM,-,03:30 PM,0,3
03:31 PM,-,03:45 PM,2,3
03:46 PM,-,04:00 PM,0,2
04:01 PM,-,04:15 PM,3,7
04:16 PM,-,04:30 PM,3,5
04:31 PM,-,04:45 PM,1,7
04:46 PM,-,05:00 PM,10,46
05:01 PM,-,05:15 PM,7,82
05:16 PM,-,05:30 PM,9,71
05:31 PM,-,05:45 PM,6,96
05:46 PM,-,06:00 PM,12,95
06:01 PM,-,06:15 PM,9,130
06:16 PM,-,06:30 PM,10,109
06:31 PM,-,06:45 PM,8,125
06:46 PM,-,07:00 PM,7,53
07:01 PM,-,07:15 PM,15,54
07:16 PM,-,07:30 PM,8,34
07:31 PM,-,07:45 PM,4,21
07:46 PM,-,08:00 PM,6,13
08:01 PM,-,08:15 PM,0,0
08:16 PM,-,08:30 PM,0,0
08:31 PM,-,08:45 PM,0,0
08:46 PM,-,09:00 PM,0,0
09:01 PM,-,09:15 PM,0,0
09:16 PM,-,09:30 PM,0,0
09:31 PM,-,09:45 PM,0,0
09:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,285,"2,499",0
"Tuesday, 02/03/2015",,,,
12:01 AM,-,12:15 AM,0,0
07:01 AM,-,07:15 AM,0,23
07:16 AM,-,07:30 AM,1,26
07:31 AM,-,07:45 AM,1,36
07:46 AM,-,08:00 AM,1,34
08:01 AM,-,08:15 AM,2,51
08:16 AM,-,08:30 AM,5,41
08:31 AM,-,08:45 AM,1,44
08:46 AM,-,09:00 AM,2,36
09:01 AM,-,09:15 AM,0,26
09:16 AM,-,09:30 AM,1,32
09:31 AM,-,09:45 AM,1,52
09:46 AM,-,10:00 AM,5,31
10:01 AM,-,10:15 AM,1,6
10:16 AM,-,10:30 AM,0,1
10:31 AM,-,10:45 AM,1,7
10:46 AM,-,11:00 AM,8,63
11:01 AM,-,11:15 AM,18,58
11:16 AM,-,11:30 AM,15,121
11:31 AM,-,11:45 AM,17,119
11:46 AM,-,12:00 PM,31,215
12:01 PM,-,12:15 PM,11,152
12:16 PM,-,12:30 PM,9,83
12:31 PM,-,12:45 PM,10,51
12:46 PM,-,01:00 PM,11,51
01:01 PM,-,01:15 PM,9,64
01:16 PM,-,01:30 PM,3,27
01:31 PM,-,01:45 PM,4,7
01:46 PM,-,02:00 PM,2,2
02:01 PM,-,02:15 PM,1,9
02:16 PM,-,02:30 PM,0,2
02:31 PM,-,02:45 PM,2,1
02:46 PM,-,03:00 PM,0,1
03:01 PM,-,03:15 PM,3,2
03:16 PM,-,03:30 PM,0,0
03:31 PM,-,03:45 PM,1,8
03:46 PM,-,04:00 PM,4,4
04:01 PM,-,04:15 PM,2,15
04:16 PM,-,04:30 PM,4,5
04:31 PM,-,04:45 PM,1,3
04:46 PM,-,05:00 PM,5,59
05:01 PM,-,05:15 PM,14,107
05:16 PM,-,05:30 PM,12,100
05:31 PM,-,05:45 PM,6,78
05:46 PM,-,06:00 PM,9,85
06:01 PM,-,06:15 PM,9,168
06:16 PM,-,06:30 PM,7,108
06:31 PM,-,06:45 PM,15,87
06:46 PM,-,07:00 PM,8,68
07:01 PM,-,07:15 PM,4,63
07:16 PM,-,07:30 PM,2,41
07:31 PM,-,07:45 PM,5,47
07:46 PM,-,08:00 PM,8,22
08:01 PM,-,08:15 PM,0,0
08:16 PM,-,08:30 PM,0,0
08:31 PM,-,08:45 PM,0,0
08:46 PM,-,09:00 PM,0,0
09:01 PM,-,09:15 PM,0,0
09:16 PM,-,09:30 PM,0,0
09:31 PM,-,09:45 PM,0,0
09:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,292,"2,542",0
"Wednesday, 02/04/2015",,,,
11:46 PM,-,12:00 AM,0,0
06:46 AM,-,07:00 AM,1,7
07:01 AM,-,07:15 AM,0,20
07:16 AM,-,07:30 AM,0,37
07:31 AM,-,07:45 AM,1,71
07:46 AM,-,08:00 AM,3,51
08:01 AM,-,08:15 AM,2,23
08:16 AM,-,08:30 AM,0,41
08:31 AM,-,08:45 AM,1,80
08:46 AM,-,09:00 AM,5,63
09:01 AM,-,09:15 AM,2,21
09:16 AM,-,09:30 AM,1,22
09:31 AM,-,09:45 AM,1,45
09:46 AM,-,10:00 AM,3,51
10:01 AM,-,10:15 AM,1,7
10:16 AM,-,10:30 AM,1,6
10:31 AM,-,10:45 AM,4,5
10:46 AM,-,11:00 AM,8,63
11:01 AM,-,11:15 AM,16,73
11:16 AM,-,11:30 AM,6,40
11:31 AM,-,11:45 AM,11,60
11:46 AM,-,12:00 PM,28,219
12:01 PM,-,12:15 PM,13,192
12:16 PM,-,12:30 PM,17,179
12:31 PM,-,12:45 PM,11,79
12:46 PM,-,01:00 PM,5,41
01:01 PM,-,01:15 PM,8,21
01:16 PM,-,01:30 PM,2,16
01:31 PM,-,01:45 PM,0,10
01:46 PM,-,02:00 PM,1,5
02:01 PM,-,02:15 PM,3,6
02:16 PM,-,02:30 PM,1,6
02:31 PM,-,02:45 PM,0,2
02:46 PM,-,03:00 PM,2,2
03:01 PM,-,03:15 PM,3,4
03:16 PM,-,03:30 PM,3,0
03:31 PM,-,03:45 PM,3,3
03:46 PM,-,04:00 PM,1,5
04:01 PM,-,04:15 PM,3,6
04:16 PM,-,04:30 PM,2,7
04:31 PM,-,04:45 PM,1,5
04:46 PM,-,05:00 PM,7,39
05:01 PM,-,05:15 PM,9,78
05:16 PM,-,05:30 PM,7,96
05:31 PM,-,05:45 PM,7,110
05:46 PM,-,06:00 PM,8,106
06:01 PM,-,06:15 PM,8,165
06:16 PM,-,06:30 PM,10,148
06:31 PM,-,06:45 PM,8,107
06:46 PM,-,07:00 PM,7,68
07:01 PM,-,07:15 PM,8,46
07:16 PM,-,07:30 PM,5,25
07:31 PM,-,07:45 PM,7,30
07:46 PM,-,08:00 PM,6,20
08:01 PM,-,08:15 PM,0,0
08:16 PM,-,08:30 PM,0,0
08:31 PM,-,08:45 PM,0,0
08:46 PM,-,09:00 PM,0,0
09:01 PM,-,09:15 PM,0,0
09:16 PM,-,09:30 PM,0,0
09:31 PM,-,09:45 PM,0,0
09:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,271,"2,632",0
"Thursday, 02/05/2015",,,,
06:46 AM,-,07:00 AM,0,4
07:01 AM,-,07:15 AM,0,16
07:16 AM,-,07:30 AM,0,27
07:31 AM,-,07:45 AM,0,34
07:46 AM,-,08:00 AM,0,32
08:01 AM,-,08:15 AM,2,39
08:16 AM,-,08:30 AM,4,32
08:31 AM,-,08:45 AM,0,31
08:46 AM,-,09:00 AM,1,31
09:01 AM,-,09:15 AM,2,51
09:16 AM,-,09:30 AM,3,34
09:31 AM,-,09:45 AM,4,64
09:46 AM,-,10:00 AM,3,20
10:01 AM,-,10:15 AM,3,11
10:16 AM,-,10:30 AM,1,5
10:31 AM,-,10:45 AM,1,4
10:46 AM,-,11:00 AM,8,36
11:01 AM,-,11:15 AM,19,72
11:16 AM,-,11:30 AM,16,112
11:31 AM,-,11:45 AM,21,127
11:46 AM,-,12:00 PM,16,168
12:01 PM,-,12:15 PM,15,131
12:16 PM,-,12:30 PM,10,71
12:31 PM,-,12:45 PM,4,34
12:46 PM,-,01:00 PM,6,32
01:01 PM,-,01:15 PM,6,24
01:16 PM,-,01:30 PM,0,23
01:31 PM,-,01:45 PM,0,10
01:46 PM,-,02:00 PM,0,5
02:01 PM,-,02:15 PM,3,6
02:16 PM,-,02:30 PM,0,8
02:31 PM,-,02:45 PM,0,1
02:46 PM,-,03:00 PM,1,3
03:01 PM,-,03:15 PM,1,2
03:16 PM,-,03:30 PM,0,0
03:31 PM,-,03:45 PM,1,3
03:46 PM,-,04:00 PM,1,5
04:01 PM,-,04:15 PM,3,7
04:16 PM,-,04:30 PM,2,4
04:31 PM,-,04:45 PM,8,7
04:46 PM,-,05:00 PM,3,45
05:01 PM,-,05:15 PM,11,116
05:16 PM,-,05:30 PM,1,119
05:31 PM,-,05:45 PM,7,119
05:46 PM,-,06:00 PM,6,78
06:01 PM,-,06:15 PM,7,194
06:16 PM,-,06:30 PM,8,112
06:31 PM,-,06:45 PM,12,103
06:46 PM,-,07:00 PM,10,86
07:01 PM,-,07:15 PM,14,43
07:16 PM,-,07:30 PM,5,31
07:31 PM,-,07:45 PM,3,30
07:46 PM,-,08:00 PM,4,19
08:01 PM,-,08:15 PM,0,0
08:16 PM,-,08:30 PM,0,0
08:31 PM,-,08:45 PM,0,0
08:46 PM,-,09:00 PM,0,0
09:01 PM,-,09:15 PM,0,0
09:16 PM,-,09:30 PM,0,0
09:31 PM,-,09:45 PM,0,0
09:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,256,"2,421",0
"Friday, 02/06/2015",,,,
11:46 PM,-,12:00 AM,0,0
06:46 AM,-,07:00 AM,0,5
07:01 AM,-,07:15 AM,0,23
07:16 AM,-,07:30 AM,0,27
07:31 AM,-,07:45 AM,1,63
07:46 AM,-,08:00 AM,4,24
08:01 AM,-,08:15 AM,1,15
08:16 AM,-,08:30 AM,1,47
08:31 AM,-,08:45 AM,0,89
08:46 AM,-,09:00 AM,3,58
09:01 AM,-,09:15 AM,2,25
09:16 AM,-,09:30 AM,0,34
09:31 AM,-,09:45 AM,1,38
09:46 AM,-,10:00 AM,6,41
10:01 AM,-,10:15 AM,1,11
10:16 AM,-,10:30 AM,0,2
10:31 AM,-,10:45 AM,1,3
10:46 AM,-,11:00 AM,13,63
11:01 AM,-,11:15 AM,5,67
11:16 AM,-,11:30 AM,7,47
11:31 AM,-,11:45 AM,10,47
11:46 AM,-,12:00 PM,16,221
12:01 PM,-,12:15 PM,18,205
12:16 PM,-,12:30 PM,12,82
12:31 PM,-,12:45 PM,7,127
12:46 PM,-,01:00 PM,9,57
01:01 PM,-,01:15 PM,8,46
01:16 PM,-,01:30 PM,6,16
01:31 PM,-,01:45 PM,0,4
01:46 PM,-,02:00 PM,1,3
02:01 PM,-,02:15 PM,6,17
02:16 PM,-,02:30 PM,4,3
02:31 PM,-,02:45 PM,1,6
02:46 PM,-,03:00 PM,4,3
03:01 PM,-,03:15 PM,3,2
03:16 PM,-,03:30 PM,5,4
03:31 PM,-,03:45 PM,2,3
03:46 PM,-,04:00 PM,4,0
04:01 PM,-,04:15 PM,10,4
04:16 PM,-,04:30 PM,1,1
04:31 PM,-,04:45 PM,3,6
04:46 PM,-,05:00 PM,4,24
05:01 PM,-,05:15 PM,12,76
05:16 PM,-,05:30 PM,14,66
05:31 PM,-,05:45 PM,10,75
05:46 PM,-,06:00 PM,7,125
06:01 PM,-,06:15 PM,8,138
06:16 PM,-,06:30 PM,2,144
06:31 PM,-,06:45 PM,8,99
06:46 PM,-,07:00 PM,12,75
07:01 PM,-,07:15 PM,0,1
07:16 PM,-,07:30 PM,0,1
07:31 PM,-,07:45 PM,0,0
07:46 PM,-,08:00 PM,0,0
08:01 PM,-,08:15 PM,0,0
08:16 PM,-,08:30 PM,0,0
08:31 PM,-,08:45 PM,0,0
08:46 PM,-,09:00 PM,0,0
09:01 PM,-,09:15 PM,0,0
09:16 PM,-,09:30 PM,0,0
09:31 PM,-,09:45 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,50,253,"2,363",0
"Saturday, 02/07/2015",,,,
09:01 AM,-,09:15 AM,0,45
09:16 AM,-,09:30 AM,0,43
09:31 AM,-,09:45 AM,0,38
09:46 AM,-,10:00 AM,0,59
11:16 AM,-,11:30 AM,0,14
11:31 AM,-,11:45 AM,0,141
11:46 AM,-,12:00 PM,0,163
12:01 PM,-,12:15 PM,0,125
12:16 PM,-,12:30 PM,0,73
12:31 PM,-,12:45 PM,0,57
12:46 PM,-,01:00 PM,0,71
01:01 PM,-,01:15 PM,0,40
01:16 PM,-,01:30 PM,0,57
01:31 PM,-,01:45 PM,0,0
01:46 PM,-,02:00 PM,0,0
02:01 PM,-,02:15 PM,0,0
02:16 PM,-,02:30 PM,0,0
02:31 PM,-,02:45 PM,0,0
02:46 PM,-,03:00 PM,0,0
03:01 PM,-,03:15 PM,0,0
03:16 PM,-,03:30 PM,0,0
03:31 PM,-,03:45 PM,0,0
03:46 PM,-,04:00 PM,0,0
04:01 PM,-,04:15 PM,0,0
04:16 PM,-,04:30 PM,0,0
04:31 PM,-,04:45 PM,0,0
04:46 PM,-,05:00 PM,0,0
05:01 PM,-,05:15 PM,0,106
05:16 PM,-,05:30 PM,0,77
05:31 PM,-,05:45 PM,0,109
05:46 PM,-,06:00 PM,0,88
06:01 PM,-,06:15 PM,0,131
06:16 PM,-,06:30 PM,0,126
06:31 PM,-,06:45 PM,0,142
06:46 PM,-,07:00 PM,0,78
07:01 PM,-,07:15 PM,0,0
07:16 PM,-,07:30 PM,0,0
07:31 PM,-,07:45 PM,0,0
07:46 PM,-,08:00 PM,0,0
08:01 PM,-,08:15 PM,0,0
08:16 PM,-,08:30 PM,0,0
08:31 PM,-,08:45 PM,0,0
08:46 PM,-,09:00 PM,0,0
09:01 PM,-,09:15 PM,0,0
09:16 PM,-,09:30 PM,0,0
09:31 PM,-,09:45 PM,0,0
09:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,0,"1,783",0
"Sunday, 02/08/2015",,,,
11:01 AM,-,11:15 AM,0,0
11:16 AM,-,11:30 AM,0,8
11:31 AM,-,11:45 AM,0,201
11:46 AM,-,12:00 PM,0,120
12:01 PM,-,12:15 PM,0,149
12:16 PM,-,12:30 PM,0,72
12:31 PM,-,12:45 PM,0,89
12:46 PM,-,01:00 PM,0,89
01:01 PM,-,01:15 PM,0,38
01:16 PM,-,01:30 PM,0,59
01:31 PM,-,01:45 PM,0,4
01:46 PM,-,02:00 PM,0,0
02:01 PM,-,02:15 PM,0,0
02:16 PM,-,02:30 PM,0,0
02:31 PM,-,02:45 PM,0,0
02:46 PM,-,03:00 PM,0,0
03:01 PM,-,03:15 PM,0,0
03:16 PM,-,03:30 PM,0,0
