Start,-,End,MEALS2GO,MKT DINEIN
8:16 AM,-,8:30 AM,1,16
8:31 AM,-,8:45 AM,0,38
8:46 AM,-,9:00 AM,2,27
9:01 AM,-,9:15 AM,0,23
9:16 AM,-,9:30 AM,8,45
9:31 AM,-,9:45 AM,1,30
9:46 AM,-,10:00 AM,2,35
10:01 AM,-,10:15 AM,6,17
10:16 AM,-,10:30 AM,1,6
10:31 AM,-,10:45 AM,6,0
10:46 AM,-,11:00 AM,6,21
11:01 AM,-,11:15 AM,4,75
11:16 AM,-,11:30 AM,11,99
11:31 AM,-,11:45 AM,21,161
11:46 AM,-,12:00 PM,16,202
12:01 PM,-,12:15 PM,10,241
12:16 PM,-,12:30 PM,5,84
12:31 PM,-,12:45 PM,11,79
12:46 PM,-,1:00 PM,4,41
1:01 PM,-,1:15 PM,5,21
1:16 PM,-,1:30 PM,2,55
1:31 PM,-,1:45 PM,1,13
1:46 PM,-,2:00 PM,0,7
2:01 PM,-,2:15 PM,5,9
2:16 PM,-,2:30 PM,2,8
2:31 PM,-,2:45 PM,3,1
2:46 PM,-,3:00 PM,4,1
3:01 PM,-,3:15 PM,2,0
3:16 PM,-,3:30 PM,0,2
3:31 PM,-,3:45 PM,5,5
3:46 PM,-,4:00 PM,5,2
4:01 PM,-,4:15 PM,5,3
4:16 PM,-,4:30 PM,2,3
4:31 PM,-,4:45 PM,4,5
4:46 PM,-,5:00 PM,3,14
5:01 PM,-,5:15 PM,3,86
5:16 PM,-,5:30 PM,2,75
5:31 PM,-,5:45 PM,4,73
5:46 PM,-,6:00 PM,3,111
6:01 PM,-,6:15 PM,6,183
6:16 PM,-,6:30 PM,4,124
6:31 PM,-,6:45 PM,7,117
6:46 PM,-,7:00 PM,6,102
7:01 PM,-,7:15 PM,6,99
7:16 PM,-,7:30 PM,0,72
7:31 PM,-,7:45 PM,3,50
7:46 PM,-,8:00 PM,6,19
8:01 PM,-,8:15 PM,0,0
8:16 PM,-,8:30 PM,0,0
8:31 PM,-,8:45 PM,0,0
8:46 PM,-,9:00 PM,0,0
9:01 PM,-,9:15 PM,0,0
9:16 PM,-,9:30 PM,0,0
9:31 PM,-,9:45 PM,0,0
9:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,214,"2,816",0
"Wednesday, 09/03/2014",,,,
7:01 AM,-,7:15 AM,0,39
7:16 AM,-,7:30 AM,0,70
7:31 AM,-,7:45 AM,1,101
7:46 AM,-,8:00 AM,2,28
8:01 AM,-,8:15 AM,0,41
8:16 AM,-,8:30 AM,0,70
8:31 AM,-,8:45 AM,0,84
8:46 AM,-,9:00 AM,0,57
9:01 AM,-,9:15 AM,1,31
9:16 AM,-,9:30 AM,0,22
9:31 AM,-,9:45 AM,0,24
9:46 AM,-,10:00 AM,3,48
10:01 AM,-,10:15 AM,2,16
10:16 AM,-,10:30 AM,0,8
10:31 AM,-,10:45 AM,3,3
10:46 AM,-,11:00 AM,5,19
11:01 AM,-,11:15 AM,18,115
11:16 AM,-,11:30 AM,18,62
11:31 AM,-,11:45 AM,6,74
11:46 AM,-,12:00 PM,10,179
12:01 PM,-,12:15 PM,14,234
12:16 PM,-,12:30 PM,12,137
12:31 PM,-,12:45 PM,9,126
12:46 PM,-,1:00 PM,11,106
1:01 PM,-,1:15 PM,11,29
1:16 PM,-,1:30 PM,6,15
1:31 PM,-,1:45 PM,1,7
1:46 PM,-,2:00 PM,6,8
2:01 PM,-,2:15 PM,6,5
2:16 PM,-,2:30 PM,1,3
2:31 PM,-,2:45 PM,1,1
2:46 PM,-,3:00 PM,1,0
3:01 PM,-,3:15 PM,3,7
3:16 PM,-,3:30 PM,3,1
3:31 PM,-,3:45 PM,4,4
3:46 PM,-,4:00 PM,4,5
4:01 PM,-,4:15 PM,5,7
4:16 PM,-,4:30 PM,3,9
4:31 PM,-,4:45 PM,2,3
4:46 PM,-,5:00 PM,0,14
5:01 PM,-,5:15 PM,12,81
5:16 PM,-,5:30 PM,5,83
5:31 PM,-,5:45 PM,5,85
5:46 PM,-,6:00 PM,5,57
6:01 PM,-,6:15 PM,9,164
6:16 PM,-,6:30 PM,2,106
6:31 PM,-,6:45 PM,2,149
6:46 PM,-,7:00 PM,9,139
7:01 PM,-,7:15 PM,8,94
7:16 PM,-,7:30 PM,11,58
7:31 PM,-,7:45 PM,9,42
7:46 PM,-,8:00 PM,6,42
8:01 PM,-,8:15 PM,0,3
8:16 PM,-,8:30 PM,0,0
8:31 PM,-,8:45 PM,0,0
8:46 PM,-,9:00 PM,0,0
9:01 PM,-,9:15 PM,0,0
9:16 PM,-,9:30 PM,0,0
9:31 PM,-,9:45 PM,0,0
9:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,255,"2,915",0
"Thursday, 09/04/2014",,,,
12:01 AM,-,12:15 AM,0,0
6:46 AM,-,7:00 AM,0,7
7:01 AM,-,7:15 AM,0,23
7:16 AM,-,7:30 AM,1,61
7:31 AM,-,7:45 AM,1,102
7:46 AM,-,8:00 AM,1,53
8:01 AM,-,8:15 AM,0,45
8:16 AM,-,8:30 AM,3,23
8:31 AM,-,8:45 AM,0,24
8:46 AM,-,9:00 AM,2,15
9:01 AM,-,9:15 AM,0,35
9:16 AM,-,9:30 AM,0,41
9:31 AM,-,9:45 AM,0,33
9:46 AM,-,10:00 AM,9,47
10:01 AM,-,10:15 AM,2,15
10:16 AM,-,10:30 AM,0,5
10:31 AM,-,10:45 AM,5,4
10:46 AM,-,11:00 AM,4,30
11:01 AM,-,11:15 AM,9,56
11:16 AM,-,11:30 AM,8,137
11:31 AM,-,11:45 AM,15,137
11:46 AM,-,12:00 PM,17,219
12:01 PM,-,12:15 PM,8,170
12:16 PM,-,12:30 PM,8,72
12:31 PM,-,12:45 PM,8,72
12:46 PM,-,1:00 PM,4,103
1:01 PM,-,1:15 PM,6,31
1:16 PM,-,1:30 PM,0,17
1:31 PM,-,1:45 PM,3,7
1:46 PM,-,2:00 PM,3,6
2:01 PM,-,2:15 PM,2,8
2:16 PM,-,2:30 PM,1,5
2:31 PM,-,2:45 PM,0,4
2:46 PM,-,3:00 PM,1,3
3:01 PM,-,3:15 PM,2,2
3:16 PM,-,3:30 PM,0,2
3:31 PM,-,3:45 PM,4,4
3:46 PM,-,4:00 PM,3,8
4:01 PM,-,4:15 PM,3,5
4:16 PM,-,4:30 PM,2,2
4:31 PM,-,4:45 PM,0,6
4:46 PM,-,5:00 PM,4,13
5:01 PM,-,5:15 PM,5,79
5:16 PM,-,5:30 PM,7,74
5:31 PM,-,5:45 PM,10,124
5:46 PM,-,6:00 PM,7,73
6:01 PM,-,6:15 PM,8,137
6:16 PM,-,6:30 PM,6,136
6:31 PM,-,6:45 PM,9,136
6:46 PM,-,7:00 PM,10,88
7:01 PM,-,7:15 PM,7,95
7:16 PM,-,7:30 PM,7,40
7:31 PM,-,7:45 PM,12,42
7:46 PM,-,8:00 PM,9,51
8:01 PM,-,8:15 PM,0,4
8:16 PM,-,8:30 PM,0,0
8:31 PM,-,8:45 PM,0,0
8:46 PM,-,9:00 PM,0,0
9:01 PM,-,9:15 PM,0,0
9:16 PM,-,9:30 PM,0,0
9:31 PM,-,9:45 PM,0,0
9:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,236,"2,731",0
"Friday, 09/05/2014",,,,
6:46 AM,-,7:00 AM,0,5
7:01 AM,-,7:15 AM,0,23
7:16 AM,-,7:30 AM,1,57
7:31 AM,-,7:45 AM,1,78
7:46 AM,-,8:00 AM,8,25
8:01 AM,-,8:15 AM,0,24
8:16 AM,-,8:30 AM,0,68
8:31 AM,-,8:45 AM,4,70
8:46 AM,-,9:00 AM,3,60
9:01 AM,-,9:15 AM,2,30
9:16 AM,-,9:30 AM,0,16
9:31 AM,-,9:45 AM,0,32
9:46 AM,-,10:00 AM,5,48
10:01 AM,-,10:15 AM,0,10
10:16 AM,-,10:30 AM,0,6
10:31 AM,-,10:45 AM,2,3
10:46 AM,-,11:00 AM,10,39
11:01 AM,-,11:15 AM,11,93
11:16 AM,-,11:30 AM,4,57
11:31 AM,-,11:45 AM,15,69
11:46 AM,-,12:00 PM,10,201
12:01 PM,-,12:15 PM,7,229
12:16 PM,-,12:30 PM,6,142
12:31 PM,-,12:45 PM,3,93
12:46 PM,-,1:00 PM,7,85
1:01 PM,-,1:15 PM,5,35
1:16 PM,-,1:30 PM,10,32
1:31 PM,-,1:45 PM,1,8
1:46 PM,-,2:00 PM,4,3
2:01 PM,-,2:15 PM,10,12
2:16 PM,-,2:30 PM,2,5
2:31 PM,-,2:45 PM,2,2
2:46 PM,-,3:00 PM,1,4
3:01 PM,-,3:15 PM,8,2
3:16 PM,-,3:30 PM,2,4
3:31 PM,-,3:45 PM,5,4
3:46 PM,-,4:00 PM,2,0
4:01 PM,-,4:15 PM,3,5
4:16 PM,-,4:30 PM,8,2
4:31 PM,-,4:45 PM,2,6
4:46 PM,-,5:00 PM,5,24
5:01 PM,-,5:15 PM,11,48
5:16 PM,-,5:30 PM,7,69
5:31 PM,-,5:45 PM,6,117
5:46 PM,-,6:00 PM,3,101
6:01 PM,-,6:15 PM,4,121
6:16 PM,-,6:30 PM,8,114
6:31 PM,-,6:45 PM,8,165
6:46 PM,-,7:00 PM,13,74
7:01 PM,-,7:15 PM,6,12
7:16 PM,-,7:30 PM,0,0
7:31 PM,-,7:45 PM,0,0
7:46 PM,-,8:00 PM,0,0
8:01 PM,-,8:15 PM,0,0
8:16 PM,-,8:30 PM,0,0
8:31 PM,-,8:45 PM,0,0
8:46 PM,-,9:00 PM,0,0
9:01 PM,-,9:15 PM,0,0
9:16 PM,-,9:30 PM,0,0
9:31 PM,-,9:45 PM,0,0
9:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
Day Totals:,0,235,"2,532",0
"Saturday, 09/06/2014",,,,
9:01 AM,-,9:15 AM,0,56
9:16 AM,-,9:30 AM,0,29
9:31 AM,-,9:45 AM,0,68
9:46 AM,-,10:00 AM,0,36
10:01 AM,-,10:15 AM,0,1
10:16 AM,-,10:30 AM,0,0
11:16 AM,-,11:30 AM,0,38
11:31 AM,-,11:45 AM,0,150
11:46 AM,-,12:00 PM,0,131
12:01 PM,-,12:15 PM,0,180
12:16 PM,-,12:30 PM,0,99
12:31 PM,-,12:45 PM,0,106
12:46 PM,-,1:00 PM,0,76
1:01 PM,-,1:15 PM,0,53
1:16 PM,-,1:30 PM,0,33
1:31 PM,-,1:45 PM,0,0
1:46 PM,-,2:00 PM,0,0
2:01 PM,-,2:15 PM,0,0
2:16 PM,-,2:30 PM,0,0
2:31 PM,-,2:45 PM,0,0
2:46 PM,-,3:00 PM,0,0
3:01 PM,-,3:15 PM,0,0
3:16 PM,-,3:30 PM,0,0
3:31 PM,-,3:45 PM,0,0
3:46 PM,-,4:00 PM,0,0
4:01 PM,-,4:15 PM,0,0
4:16 PM,-,4:30 PM,0,0
4:31 PM,-,4:45 PM,0,0
4:46 PM,-,5:00 PM,0,0
5:01 PM,-,5:15 PM,0,96
5:16 PM,-,5:30 PM,0,86
5:31 PM,-,5:45 PM,0,75
5:46 PM,-,6:00 PM,0,98
6:01 PM,-,6:15 PM,0,183
6:16 PM,-,6:30 PM,0,133
6:31 PM,-,6:45 PM,0,158
6:46 PM,-,7:00 PM,0,84
7:01 PM,-,7:15 PM,0,4
7:16 PM,-,7:30 PM,0,0
7:31 PM,-,7:45 PM,0,1
7:46 PM,-,8:00 PM,0,0
8:01 PM,-,8:15 PM,0,0
8:16 PM,-,8:30 PM,0,0
8:31 PM,-,8:45 PM,0,0
8:46 PM,-,9:00 PM,0,0
9:01 PM,-,9:15 PM,0,0
9:16 PM,-,9:30 PM,0,0
9:31 PM,-,9:45 PM,0,0
9:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
Day Totals:,22,0,"1,974",0
"Sunday, 09/07/2014",,,,
11:16 AM,-,11:30 AM,0,3
11:31 AM,-,11:45 AM,0,278
11:46 AM,-,12:00 PM,0,160
12:01 PM,-,12:15 PM,0,107
12:16 PM,-,12:30 PM,0,124
12:31 PM,-,12:45 PM,0,87
12:46 PM,-,1:00 PM,0,103
1:01 PM,-,1:15 PM,0,28
1:16 PM,-,1:30 PM,0,47
1:31 PM,-,1:45 PM,0,0
1:46 PM,-,2:00 PM,0,0
2:01 PM,-,2:15 PM,0,0
2:16 PM,-,2:30 PM,0,0
2:31 PM,-,2:45 PM,0,0
2:46 PM,-,3:00 PM,0,0
3:01 PM,-,3:15 PM,0,0
3:16 PM,-,3:30 PM,0,0
3:31 PM,-,3:45 PM,0,0
3:46 PM,-,4:00 PM,0,0
4:01 PM,-,4:15 PM,0,0
4:16 PM,-,4:30 PM,0,0
4:31 PM,-,4:45 PM,0,0
4:46 PM,-,5:00 PM,0,0
5:01 PM,-,5:15 PM,0,147
5:16 PM,-,5:30 PM,0,105
5:31 PM,-,5:45 PM,0,134
5:46 PM,-,6:00 PM,0,172
6:01 PM,-,6:15 PM,0,200
6:16 PM,-,6:30 PM,0,88
6:31 PM,-,6:45 PM,0,107
6:46 PM,-,7:00 PM,0,84
7:01 PM,-,7:15 PM,0,0
7:16 PM,-,7:30 PM,0,0
7:31 PM,-,7:45 PM,0,0
7:46 PM,-,8:00 PM,0,0
8:01 PM,-,8:15 PM,0,0
8:16 PM,-,8:30 PM,0,0
8:31 PM,-,8:45 PM,0,0
8:46 PM,-,9:00 PM,0,0
9:01 PM,-,9:15 PM,0,0
9:16 PM,-,9:30 PM,0,0
9:31 PM,-,9:45 PM,0,0
9:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,0,"1,974",0
"Monday, 09/08/2014",,,,
6:46 AM,-,7:00 AM,0,7
7:01 AM,-,7:15 AM,0,29
7:16 AM,-,7:30 AM,0,61
7:31 AM,-,7:45 AM,0,89
7:46 AM,-,8:00 AM,0,31
8:01 AM,-,8:15 AM,0,34
8:16 AM,-,8:30 AM,1,70
8:31 AM,-,8:45 AM,1,81
8:46 AM,-,9:00 AM,3,60
9:01 AM,-,9:15 AM,2,32
9:16 AM,-,9:30 AM,2,16
9:31 AM,-,9:45 AM,0,18
9:46 AM,-,10:00 AM,5,51
10:01 AM,-,10:15 AM,2,6
10:16 AM,-,10:30 AM,0,2
10:31 AM,-,10:45 AM,4,1
10:46 AM,-,11:00 AM,10,53
11:01 AM,-,11:15 AM,14,68
11:16 AM,-,11:30 AM,9,92
11:31 AM,-,11:45 AM,8,69
11:46 AM,-,12:00 PM,10,210
12:01 PM,-,12:15 PM,14,233
12:16 PM,-,12:30 PM,15,99
12:31 PM,-,12:45 PM,11,66
12:46 PM,-,1:00 PM,12,60
1:01 PM,-,1:15 PM,4,74
1:16 PM,-,1:30 PM,3,37
1:31 PM,-,1:45 PM,3,4
1:46 PM,-,2:00 PM,1,2
2:01 PM,-,2:15 PM,1,10
2:16 PM,-,2:30 PM,1,7
2:31 PM,-,2:45 PM,1,2
2:46 PM,-,3:00 PM,0,0
3:01 PM,-,3:15 PM,3,5
3:16 PM,-,3:30 PM,2,0
3:31 PM,-,3:45 PM,3,2
3:46 PM,-,4:00 PM,2,1
4:01 PM,-,4:15 PM,9,5
4:16 PM,-,4:30 PM,2,5
4:31 PM,-,4:45 PM,1,4
4:46 PM,-,5:00 PM,5,39
5:01 PM,-,5:15 PM,5,86
5:16 PM,-,5:30 PM,13,91
5:31 PM,-,5:45 PM,7,104
5:46 PM,-,6:00 PM,9,94
6:01 PM,-,6:15 PM,4,165
6:16 PM,-,6:30 PM,6,111
6:31 PM,-,6:45 PM,8,132
6:46 PM,-,7:00 PM,7,155
7:01 PM,-,7:15 PM,15,110
7:16 PM,-,7:30 PM,3,17
7:31 PM,-,7:45 PM,7,24
7:46 PM,-,8:00 PM,5,25
8:01 PM,-,8:15 PM,0,0
8:16 PM,-,8:30 PM,0,0
8:31 PM,-,8:45 PM,0,0
8:46 PM,-,9:00 PM,0,0
9:01 PM,-,9:15 PM,0,0
9:16 PM,-,9:30 PM,0,0
9:31 PM,-,9:45 PM,0,0
9:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,253,"2,849",0
"Tuesday, 09/09/2014",,,,
6:46 AM,-,7:00 AM,0,7
7:01 AM,-,7:15 AM,0,30
7:16 AM,-,7:30 AM,0,59
7:31 AM,-,7:45 AM,0,107
7:46 AM,-,8:00 AM,2,68
8:01 AM,-,8:15 AM,0,59
8:16 AM,-,8:30 AM,1,17
8:31 AM,-,8:45 AM,0,23
8:46 AM,-,9:00 AM,1,44
9:01 AM,-,9:15 AM,1,19
9:16 AM,-,9:30 AM,1,46
9:31 AM,-,9:45 AM,0,32
9:46 AM,-,10:00 AM,4,50
10:01 AM,-,10:15 AM,3,12
10:16 AM,-,10:30 AM,2,3
10:31 AM,-,10:45 AM,2,6
10:46 AM,-,11:00 AM,8,31
11:01 AM,-,11:15 AM,8,57
11:16 AM,-,11:30 AM,24,119
11:31 AM,-,11:45 AM,20,169
11:46 AM,-,12:00 PM,24,230
12:01 PM,-,12:15 PM,12,130
12:16 PM,-,12:30 PM,6,67
12:31 PM,-,12:45 PM,7,71
12:46 PM,-,1:00 PM,6,62
1:01 PM,-,1:15 PM,6,62
1:16 PM,-,1:30 PM,2,12
1:31 PM,-,1:45 PM,5,5
1:46 PM,-,2:00 PM,0,5
2:01 PM,-,2:15 PM,1,9
2:16 PM,-,2:30 PM,3,3
2:31 PM,-,2:45 PM,1,1
2:46 PM,-,3:00 PM,2,2
3:01 PM,-,3:15 PM,1,0
3:16 PM,-,3:30 PM,0,0
3:31 PM,-,3:45 PM,3,4
3:46 PM,-,4:00 PM,4,5
4:01 PM,-,4:15 PM,3,2
4:16 PM,-,4:30 PM,1,7
4:31 PM,-,4:45 PM,1,4
4:46 PM,-,5:00 PM,11,35
5:01 PM,-,5:15 PM,10,92
5:16 PM,-,5:30 PM,3,102
5:31 PM,-,5:45 PM,7,103
5:46 PM,-,6:00 PM,6,119
6:01 PM,-,6:15 PM,13,174
6:16 PM,-,6:30 PM,11,136
6:31 PM,-,6:45 PM,4,120
6:46 PM,-,7:00 PM,7,85
7:01 PM,-,7:15 PM,5,37
7:16 PM,-,7:30 PM,4,91
7:31 PM,-,7:45 PM,5,33
7:46 PM,-,8:00 PM,8,8
8:01 PM,-,8:15 PM,0,0
8:16 PM,-,8:30 PM,0,0
8:31 PM,-,8:45 PM,0,0
8:46 PM,-,9:00 PM,0,0
9:01 PM,-,9:15 PM,0,0
9:16 PM,-,9:30 PM,0,0
9:31 PM,-,9:45 PM,0,0
9:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,1,259,"2,774",0
"Wednesday, 09/10/2014",,,,
7:01 AM,-,7:15 AM,0,33
7:16 AM,-,7:30 AM,0,47
7:31 AM,-,7:45 AM,1,96
7:46 AM,-,8:00 AM,2,40
8:01 AM,-,8:15 AM,1,35
8:16 AM,-,8:30 AM,0,71
8:31 AM,-,8:45 AM,3,83
8:46 AM,-,9:00 AM,3,66
9:01 AM,-,9:15 AM,3,27
9:16 AM,-,9:30 AM,2,20
9:31 AM,-,9:45 AM,0,23
9:46 AM,-,10:00 AM,3,48
10:01 AM,-,10:15 AM,1,11
10:16 AM,-,10:30 AM,0,7
10:31 AM,-,10:45 AM,1,5
10:46 AM,-,11:00 AM,9,68
11:01 AM,-,11:15 AM,13,108
11:16 AM,-,11:30 AM,11,58
11:31 AM,-,11:45 AM,8,50
11:46 AM,-,12:00 PM,21,263
12:01 PM,-,12:15 PM,7,195
12:16 PM,-,12:30 PM,7,71
12:31 PM,-,12:45 PM,3,109
12:46 PM,-,1:00 PM,8,99
1:01 PM,-,1:15 PM,3,46
1:16 PM,-,1:30 PM,5,31
1:31 PM,-,1:45 PM,1,8
1:46 PM,-,2:00 PM,2,4
2:01 PM,-,2:15 PM,4,4
2:16 PM,-,2:30 PM,1,2
2:31 PM,-,2:45 PM,0,3
2:46 PM,-,3:00 PM,1,0
3:01 PM,-,3:15 PM,4,3
3:16 PM,-,3:30 PM,2,2
3:31 PM,-,3:45 PM,4,2
3:46 PM,-,4:00 PM,1,1
4:01 PM,-,4:15 PM,4,5
4:16 PM,-,4:30 PM,4,5
4:31 PM,-,4:45 PM,4,5
4:46 PM,-,5:00 PM,2,28
5:01 PM,-,5:15 PM,11,83
5:16 PM,-,5:30 PM,6,59
5:31 PM,-,5:45 PM,0,76
5:46 PM,-,6:00 PM,1,107
6:01 PM,-,6:15 PM,6,144
6:16 PM,-,6:30 PM,7,115
6:31 PM,-,6:45 PM,7,175
6:46 PM,-,7:00 PM,7,75
7:01 PM,-,7:15 PM,1,72
7:16 PM,-,7:30 PM,4,86
7:31 PM,-,7:45 PM,8,98
7:46 PM,-,8:00 PM,6,32
8:01 PM,-,8:15 PM,0,1
8:16 PM,-,8:30 PM,0,0
8:31 PM,-,8:45 PM,0,0
8:46 PM,-,9:00 PM,0,0
9:01 PM,-,9:15 PM,0,0
9:16 PM,-,9:30 PM,0,0
9:31 PM,-,9:45 PM,0,0
9:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,213,"2,905",0
"Thursday, 09/11/2014",,,,
6:46 AM,-,7:00 AM,0,6
7:01 AM,-,7:15 AM,0,23
7:16 AM,-,7:30 AM,2,47
7:31 AM,-,7:45 AM,2,93
7:46 AM,-,8:00 AM,2,74
8:01 AM,-,8:15 AM,0,49
8:16 AM,-,8:30 AM,1,21
8:31 AM,-,8:45 AM,0,22
8:46 AM,-,9:00 AM,1,29
9:01 AM,-,9:15 AM,3,31
9:16 AM,-,9:30 AM,0,40
9:31 AM,-,9:45 AM,0,42
9:46 AM,-,10:00 AM,3,59
10:01 AM,-,10:15 AM,1,23
10:16 AM,-,10:30 AM,2,9
10:31 AM,-,10:45 AM,3,7
10:46 AM,-,11:00 AM,6,39
11:01 AM,-,11:15 AM,14,101
11:16 AM,-,11:30 AM,16,160
11:31 AM,-,11:45 AM,24,165
11:46 AM,-,12:00 PM,12,156
12:01 PM,-,12:15 PM,4,179
12:16 PM,-,12:30 PM,7,111
12:31 PM,-,12:45 PM,9,60
12:46 PM,-,1:00 PM,7,28
1:01 PM,-,1:15 PM,4,60
1:16 PM,-,1:30 PM,6,19
1:31 PM,-,1:45 PM,3,12
1:46 PM,-,2:00 PM,2,4
2:01 PM,-,2:15 PM,3,9
2:16 PM,-,2:30 PM,3,9
2:31 PM,-,2:45 PM,1,1
2:46 PM,-,3:00 PM,0,0
3:01 PM,-,3:15 PM,0,2
3:16 PM,-,3:30 PM,0,1
3:31 PM,-,3:45 PM,3,4
3:46 PM,-,4:00 PM,6,5
4:01 PM,-,4:15 PM,5,8
4:16 PM,-,4:30 PM,5,3
4:31 PM,-,4:45 PM,0,2
4:46 PM,-,5:00 PM,2,25
5:01 PM,-,5:15 PM,9,92
5:16 PM,-,5:30 PM,9,78
5:31 PM,-,5:45 PM,5,105
5:46 PM,-,6:00 PM,8,76
6:01 PM,-,6:15 PM,11,137
6:16 PM,-,6:30 PM,6,134
6:31 PM,-,6:45 PM,6,128
6:46 PM,-,7:00 PM,7,98
7:01 PM,-,7:15 PM,5,83
7:16 PM,-,7:30 PM,6,77
7:31 PM,-,7:45 PM,7,50
7:46 PM,-,8:00 PM,6,16
8:01 PM,-,8:15 PM,0,2
8:16 PM,-,8:30 PM,0,0
8:31 PM,-,8:45 PM,0,0
8:46 PM,-,9:00 PM,0,0
9:01 PM,-,9:15 PM,0,0
9:16 PM,-,9:30 PM,0,0
9:31 PM,-,9:45 PM,0,0
9:46 PM,-,10:00 PM,0,0
10:01 PM,-,10:15 PM,0,0
10:16 PM,-,10:30 PM,0,0
10:31 PM,-,10:45 PM,0,0
10:46 PM,-,11:00 PM,0,0
11:01 PM,-,11:15 PM,0,0
11:16 PM,-,11:30 PM,0,0
11:31 PM,-,11:45 PM,0,0
11:46 PM,-,12:00 AM,0,0
Day Totals:,0,247,"2,814",0
"Friday, 09/12/2014",,,,
6:46 AM,-,7:00 AM,0,4
7:01 AM,-,7:15 AM,0,19
7:16 AM,-,7:30 AM,0,48
7:31 AM,-,7:45 AM,1,90
7:46 AM,-,8:00 AM,2,27
8:01 AM,-,8:15 AM,0,37
8:16 AM,-,8:30 AM,2,71
8:31 AM,-,8:45 AM,1,100
8:46 AM,-,9:00 AM,6,50
9:01 AM,-,9:15 AM,0,19
9:16 AM,-,9:30 AM,0,25
9:31 AM,-,9:45 AM,2,35
9:46 AM,-,10:00 AM,10,56
10:01 AM,-,10:15 AM,3,12
10:16 AM,-,10:30 AM,2,8
10:31 AM,-,10:45 AM,3,4
10:46 AM,-,11:00 AM,17,34
11:01 AM,-,11:15 AM,13,83
11:16 AM,-,11:30 AM,1,72
11:31 AM,-,11:45 AM,7,86
11:46 AM,-,12:00 PM,12,112
12:01 PM,-,12:15 PM,6,272
12:16 PM,-,12:30 PM,11,137
12:31 PM,-,12:45 PM,9,66
12:46 PM,-,1:00 PM,10,55
1:01 PM,-,1:15 PM,9,55
1:16 PM,-,1:30 PM,5,71
1:31 PM,-,1:45 PM,1,5
1:46 PM,-,2:00 PM,1,2
2:01 PM,-,2:15 PM,4,8
2:16 PM,-,2:30 PM,2,8
2:31 PM,-,2:45 PM,2,2
