Week,Day,Date,TimeIn,Dash,TimeOut,DineOut,DineIn,
1,0,01/24/16,1:01PM,-,1:15PM,0,0,
1,0,01/24/16,1:16PM,-,1:30PM,0,0,
1,0,01/24/16,1:31PM,-,1:45PM,0,0,
1,0,01/24/16,1:46PM,-,2:00PM,0,0,
1,0,01/24/16,2:01PM,-,2:15PM,0,0,
1,0,01/24/16,2:16PM,-,2:30PM,0,0,
1,0,01/24/16,2:31PM,-,2:45PM,0,0,
1,0,01/24/16,3:01PM,-,3:15PM,0,0,
1,0,01/24/16,3:16PM,-,3:30PM,0,0,
1,0,01/24/16,3:31PM,-,3:45PM,0,0,
1,0,01/24/16,3:46PM,-,4:00PM,0,0,
1,0,01/24/16,4:01PM,-,4:15PM,0,0,
1,0,01/24/16,4:16PM,-,4:30PM,0,0,
1,0,01/24/16,4:31PM,-,4:45PM,0,0,
1,0,01/24/16,4:46PM,-,5:00PM,0,2,
1,0,01/24/16,5:01PM,-,5:15PM,0,93,
1,0,01/24/16,5:16PM,-,5:30PM,0,63,
1,0,01/24/16,5:31PM,-,5:45PM,0,165,
1,0,01/24/16,5:46PM,-,6:00PM,0,105,
1,0,01/24/16,6:01PM,-,6:15PM,0,134,
1,0,01/24/16,6:16PM,-,6:30PM,0,122,
1,0,01/24/16,6:31PM,-,6:45PM,0,64,
1,0,01/24/16,6:46PM,-,7:00PM,0,32,
1,0,01/24/16,7:01PM,-,7:15PM,0,0,
1,0,01/24/16,7:16PM,-,7:30PM,0,0,
1,0,01/24/16,7:31PM,-,7:45PM,0,0,
1,0,01/24/16,7:46PM,-,8:00PM,0,0,
1,0,01/24/16,8:01PM,-,8:15PM,0,0,
1,0,01/24/16,8:16PM,-,8:30PM,0,0,
1,0,01/24/16,8:31PM,-,8:45PM,0,0,
1,0,01/24/16,8:46PM,-,9:00PM,0,0,
1,0,01/24/16,9:01PM,-,9:15PM,0,0,
1,0,01/24/16,9:16PM,-,9:30PM,0,0,
1,0,01/24/16,9:31PM,-,9:45PM,0,0,
1,0,01/24/16,10:01PM,-,10:15PM,0,0,
1,0,01/24/16,10:16PM,-,10:30PM,0,0,
1,0,01/24/16,10:31PM,-,10:45PM,0,0,
1,0,01/24/16,10:46PM,-,11:00PM,0,0,
1,0,01/24/16,11:01PM,-,11:15PM,0,0,
1,0,01/24/16,0,DayTotals:,0,0,780,0
1,1,01/25/16,7:01AM,-,7:15AM,0,31,
1,1,01/25/16,7:16AM,-,7:30AM,3,78,
1,1,01/25/16,7:31AM,-,7:45AM,2,82,
1,1,01/25/16,7:46AM,-,8:00AM,1,46,
1,1,01/25/16,8:01AM,-,8:15AM,0,55,
1,1,01/25/16,8:16AM,-,8:30AM,1,65,
1,1,01/25/16,8:31AM,-,8:45AM,0,56,
1,1,01/25/16,8:46AM,-,9:00AM,1,48,
1,1,01/25/16,9:01AM,-,9:15AM,0,16,
1,1,01/25/16,9:16AM,-,9:30AM,0,18,
1,1,01/25/16,9:31AM,-,9:45AM,2,33,
1,1,01/25/16,9:46AM,-,10:00AM,1,22,
1,1,01/25/16,10:01AM,-,10:15AM,0,4,
1,1,01/25/16,10:16AM,-,10:30AM,2,3,
1,1,01/25/16,10:31AM,-,10:45AM,0,6,
1,1,01/25/16,10:46AM,-,11:00AM,2,76,
1,1,01/25/16,11:01AM,-,11:15AM,5,62,
1,1,01/25/16,11:16AM,-,11:30AM,7,106,
1,1,01/25/16,11:31AM,-,11:45AM,5,91,
1,1,01/25/16,11:46AM,-,12:00PM,5,269,
1,1,01/25/16,12:01PM,-,12:15PM,9,231,
1,1,01/25/16,12:16PM,-,12:30PM,2,92,
1,1,01/25/16,12:31PM,-,12:45PM,5,56,
1,1,01/25/16,12:46PM,-,1:00PM,1,20,
1,1,01/25/16,1:01PM,-,1:15PM,3,50,
1,1,01/25/16,1:16PM,-,1:30PM,2,18,
1,1,01/25/16,1:31PM,-,1:45PM,0,8,
1,1,01/25/16,1:46PM,-,2:00PM,1,2,
1,1,01/25/16,2:01PM,-,2:15PM,1,1,
1,1,01/25/16,2:16PM,-,2:30PM,1,7,
1,1,01/25/16,2:31PM,-,2:45PM,0,5,
1,1,01/25/16,2:46PM,-,3:00PM,2,1,
1,1,01/25/16,3:01PM,-,3:15PM,1,0,
1,1,01/25/16,3:16PM,-,3:30PM,1,3,
1,1,01/25/16,3:31PM,-,3:45PM,4,1,
1,1,01/25/16,3:46PM,-,4:00PM,2,1,
1,1,01/25/16,4:01PM,-,4:15PM,3,0,
1,1,01/25/16,4:16PM,-,4:30PM,0,1,
1,1,01/25/16,4:31PM,-,4:45PM,0,3,
1,1,01/25/16,4:46PM,-,5:00PM,3,14,
1,1,01/25/16,5:01PM,-,5:15PM,8,34,
1,1,01/25/16,5:16PM,-,5:30PM,4,64,
1,1,01/25/16,5:31PM,-,5:45PM,4,69,
1,1,01/25/16,5:46PM,-,6:00PM,3,82,
1,1,01/25/16,6:01PM,-,6:15PM,8,285,
1,1,01/25/16,6:16PM,-,6:30PM,4,140,
1,1,01/25/16,6:31PM,-,6:45PM,5,95,
1,1,01/25/16,6:46PM,-,7:00PM,4,67,
1,1,01/25/16,7:01PM,-,7:15PM,3,47,
1,1,01/25/16,7:16PM,-,7:30PM,3,40,
1,1,01/25/16,7:31PM,-,7:45PM,3,10,
1,1,01/25/16,7:46PM,-,8:00PM,3,9,
1,1,01/25/16,8:01PM,-,8:15PM,0,0,
1,1,01/25/16,8:16PM,-,8:30PM,0,0,
1,1,01/25/16,8:31PM,-,8:45PM,0,0,
1,1,01/25/16,8:46PM,-,9:00PM,0,0,
1,1,01/25/16,9:01PM,-,9:15PM,0,0,
1,1,01/25/16,9:16PM,-,9:30PM,0,0,
1,1,01/25/16,9:31PM,-,9:45PM,0,0,
1,1,01/25/16,9:46PM,-,10:00PM,0,0,
1,1,01/25/16,10:01PM,-,10:15PM,0,0,
1,1,01/25/16,10:16PM,-,10:30PM,0,0,
1,1,01/25/16,10:31PM,-,10:45PM,0,0,
1,1,01/25/16,10:46PM,-,11:00PM,0,0,
1,1,01/25/16,11:01PM,-,11:15PM,0,0,
1,1,01/25/16,0,DayTotals:,0,130,2623,0
1,2,01/26/16,7:01AM,-,7:15AM,0,23,
1,2,01/26/16,7:16AM,-,7:30AM,0,48,
1,2,01/26/16,7:31AM,-,7:45AM,2,60,
1,2,01/26/16,7:46AM,-,8:00AM,1,30,
1,2,01/26/16,8:01AM,-,8:15AM,0,31,
1,2,01/26/16,8:16AM,-,8:30AM,0,42,
1,2,01/26/16,8:31AM,-,8:45AM,0,51,
1,2,01/26/16,8:46AM,-,9:00AM,1,53,
1,2,01/26/16,9:01AM,-,9:15AM,3,66,
1,2,01/26/16,9:16AM,-,9:30AM,1,32,
1,2,01/26/16,9:31AM,-,9:45AM,3,31,
1,2,01/26/16,9:46AM,-,10:00AM,0,15,
1,2,01/26/16,10:01AM,-,10:15AM,1,5,
1,2,01/26/16,10:16AM,-,10:30AM,1,9,
1,2,01/26/16,10:31AM,-,10:45AM,0,11,
1,2,01/26/16,10:46AM,-,11:00AM,8,111,
1,2,01/26/16,11:01AM,-,11:15AM,11,165,
1,2,01/26/16,11:16AM,-,11:30AM,2,123,
1,2,01/26/16,11:31AM,-,11:45AM,6,131,
1,2,01/26/16,11:46AM,-,12:00PM,14,154,
1,2,01/26/16,12:01PM,-,12:15PM,2,117,
1,2,01/26/16,12:16PM,-,12:30PM,4,66,
1,2,01/26/16,12:31PM,-,12:45PM,3,52,
1,2,01/26/16,12:46PM,-,1:00PM,4,48,
1,2,01/26/16,1:01PM,-,1:15PM,3,30,
1,2,01/26/16,1:16PM,-,1:30PM,4,12,
1,2,01/26/16,1:31PM,-,1:45PM,1,6,
1,2,01/26/16,1:46PM,-,2:00PM,1,4,
1,2,01/26/16,2:01PM,-,2:15PM,0,6,
1,2,01/26/16,2:16PM,-,2:30PM,0,3,
1,2,01/26/16,2:31PM,-,2:45PM,1,1,
1,2,01/26/16,2:46PM,-,3:00PM,2,0,
1,2,01/26/16,3:01PM,-,3:15PM,0,0,
1,2,01/26/16,3:16PM,-,3:30PM,0,1,
1,2,01/26/16,3:31PM,-,3:45PM,1,1,
1,2,01/26/16,3:46PM,-,4:00PM,2,1,
1,2,01/26/16,4:01PM,-,4:15PM,0,6,
1,2,01/26/16,4:16PM,-,4:30PM,2,4,
1,2,01/26/16,4:31PM,-,4:45PM,0,8,
1,2,01/26/16,4:46PM,-,5:00PM,3,38,
1,2,01/26/16,5:01PM,-,5:15PM,5,102,
1,2,01/26/16,5:16PM,-,5:30PM,4,46,
1,2,01/26/16,5:31PM,-,5:45PM,4,139,
1,2,01/26/16,5:46PM,-,6:00PM,6,138,
1,2,01/26/16,6:01PM,-,6:15PM,7,145,
1,2,01/26/16,6:16PM,-,6:30PM,2,95,
1,2,01/26/16,6:31PM,-,6:45PM,10,103,
1,2,01/26/16,6:46PM,-,7:00PM,7,90,
1,2,01/26/16,7:01PM,-,7:15PM,2,65,
1,2,01/26/16,7:16PM,-,7:30PM,2,36,
1,2,01/26/16,7:31PM,-,7:45PM,2,24,
1,2,01/26/16,7:46PM,-,8:00PM,2,7,
1,2,01/26/16,8:01PM,-,8:15PM,0,0,
1,2,01/26/16,8:16PM,-,8:30PM,0,0,
1,2,01/26/16,8:31PM,-,8:45PM,0,0,
1,2,01/26/16,8:46PM,-,9:00PM,0,0,
1,2,01/26/16,9:01PM,-,9:15PM,0,0,
1,2,01/26/16,9:16PM,-,9:30PM,0,0,
1,2,01/26/16,9:31PM,-,9:45PM,0,0,
1,2,01/26/16,9:46PM,-,10:00PM,0,0,
1,2,01/26/16,10:01PM,-,10:15PM,0,0,
1,2,01/26/16,10:16PM,-,10:30PM,0,0,
1,2,01/26/16,10:31PM,-,10:45PM,0,0,
1,2,01/26/16,10:46PM,-,11:00PM,0,0,
1,2,01/26/16,11:01PM,-,11:15PM,0,0,
1,2,01/26/16,11:16PM,-,11:30PM,0,0,
1,2,01/26/16,11:31PM,-,11:45PM,0,0,
1,2,01/26/16,11:46PM,-,12:00AM,0,0,
1,2,01/26/16,0,DayTotals:,0,140,2585,0
1,3,01/27/16,7:01AM,-,7:15AM,0,32,
1,3,01/27/16,7:16AM,-,7:30AM,1,66,
1,3,01/27/16,7:31AM,-,7:45AM,1,98,
1,3,01/27/16,7:46AM,-,8:00AM,4,38,
1,3,01/27/16,8:01AM,-,8:15AM,2,53,
1,3,01/27/16,8:16AM,-,8:30AM,0,95,
1,3,01/27/16,8:31AM,-,8:45AM,0,67,
1,3,01/27/16,8:46AM,-,9:00AM,1,42,
1,3,01/27/16,9:01AM,-,9:15AM,0,21,
1,3,01/27/16,9:16AM,-,9:30AM,0,16,
1,3,01/27/16,9:31AM,-,9:45AM,2,34,
1,3,01/27/16,9:46AM,-,10:00AM,3,31,
1,3,01/27/16,10:01AM,-,10:15AM,0,7,
1,3,01/27/16,10:16AM,-,10:30AM,0,2,
1,3,01/27/16,10:31AM,-,10:45AM,0,1,
1,3,01/27/16,10:46AM,-,11:00AM,5,80,
1,3,01/27/16,11:01AM,-,11:15AM,15,68,
1,3,01/27/16,11:16AM,-,11:30AM,9,107,
1,3,01/27/16,11:31AM,-,11:45AM,11,69,
1,3,01/27/16,11:46AM,-,12:00PM,13,245,
1,3,01/27/16,12:01PM,-,12:15PM,14,265,
1,3,01/27/16,12:16PM,-,12:30PM,14,102,
1,3,01/27/16,12:31PM,-,12:45PM,4,79,
1,3,01/27/16,12:46PM,-,1:00PM,8,28,
1,3,01/27/16,1:01PM,-,1:15PM,4,26,
1,3,01/27/16,1:16PM,-,1:30PM,1,11,
1,3,01/27/16,1:31PM,-,1:45PM,1,2,
1,3,01/27/16,1:46PM,-,2:00PM,1,8,
1,3,01/27/16,2:01PM,-,2:15PM,1,5,
1,3,01/27/16,2:16PM,-,2:30PM,1,3,
1,3,01/27/16,2:31PM,-,2:45PM,2,0,
1,3,01/27/16,2:46PM,-,3:00PM,2,1,
1,3,01/27/16,3:01PM,-,3:15PM,0,0,
1,3,01/27/16,3:16PM,-,3:30PM,2,1,
1,3,01/27/16,3:31PM,-,3:45PM,1,1,
1,3,01/27/16,3:46PM,-,4:00PM,2,8,
1,3,01/27/16,4:01PM,-,4:15PM,1,3,
1,3,01/27/16,4:16PM,-,4:30PM,4,6,
1,3,01/27/16,4:31PM,-,4:45PM,2,10,
1,3,01/27/16,4:46PM,-,5:00PM,1,36,
1,3,01/27/16,5:01PM,-,5:15PM,3,99,
1,3,01/27/16,5:16PM,-,5:30PM,5,71,
1,3,01/27/16,5:31PM,-,5:45PM,5,95,
1,3,01/27/16,5:46PM,-,6:00PM,4,132,
1,3,01/27/16,6:01PM,-,6:15PM,7,184,
1,3,01/27/16,6:16PM,-,6:30PM,3,134,
1,3,01/27/16,6:31PM,-,6:45PM,5,79,
1,3,01/27/16,6:46PM,-,7:00PM,4,80,
1,3,01/27/16,7:01PM,-,7:15PM,4,51,
1,3,01/27/16,7:16PM,-,7:30PM,3,25,
1,3,01/27/16,7:31PM,-,7:45PM,2,25,
1,3,01/27/16,7:46PM,-,8:00PM,7,17,
1,3,01/27/16,8:01PM,-,8:15PM,0,0,
1,3,01/27/16,8:16PM,-,8:30PM,0,0,
1,3,01/27/16,8:31PM,-,8:45PM,0,0,
1,3,01/27/16,8:46PM,-,9:00PM,0,0,
1,3,01/27/16,9:01PM,-,9:15PM,0,0,
1,3,01/27/16,9:16PM,-,9:30PM,0,0,
1,3,01/27/16,9:31PM,-,9:45PM,0,0,
1,3,01/27/16,9:46PM,-,10:00PM,0,0,
1,3,01/27/16,10:01PM,-,10:15PM,0,0,
1,3,01/27/16,10:16PM,-,10:30PM,0,0,
1,3,01/27/16,10:31PM,-,10:45PM,0,0,
1,3,01/27/16,10:46PM,-,11:00PM,0,0,
1,3,01/27/16,11:01PM,-,11:15PM,0,0,
1,3,01/27/16,11:16PM,-,11:30PM,0,0,
1,3,01/27/16,11:31PM,-,11:45PM,0,0,
1,3,01/27/16,11:46PM,-,12:00AM,0,0,
1,3,01/27/16,0,DayTotals:,0,185,2759,0
1,4,01/28/16,7:01AM,-,7:15AM,0,27,
1,4,01/28/16,7:16AM,-,7:30AM,0,37,
1,4,01/28/16,7:31AM,-,7:45AM,1,54,
1,4,01/28/16,7:46AM,-,8:00AM,3,31,
1,4,01/28/16,8:01AM,-,8:15AM,0,27,
1,4,01/28/16,8:16AM,-,8:30AM,0,32,
1,4,01/28/16,8:31AM,-,8:45AM,1,53,
1,4,01/28/16,8:46AM,-,9:00AM,0,43,
1,4,01/28/16,9:01AM,-,9:15AM,2,41,
1,4,01/28/16,9:16AM,-,9:30AM,0,62,
1,4,01/28/16,9:31AM,-,9:45AM,0,32,
1,4,01/28/16,9:46AM,-,10:00AM,0,24,
1,4,01/28/16,10:01AM,-,10:15AM,0,5,
1,4,01/28/16,10:16AM,-,10:30AM,0,4,
1,4,01/28/16,10:31AM,-,10:45AM,0,1,
1,4,01/28/16,10:46AM,-,11:00AM,14,110,
1,4,01/28/16,11:01AM,-,11:15AM,9,193,
1,4,01/28/16,11:16AM,-,11:30AM,3,104,
1,4,01/28/16,11:31AM,-,11:45AM,9,135,
1,4,01/28/16,11:46AM,-,12:00PM,11,118,
1,4,01/28/16,12:01PM,-,12:15PM,1,140,
1,4,01/28/16,12:16PM,-,12:30PM,2,142,
1,4,01/28/16,12:31PM,-,12:45PM,3,74,
1,4,01/28/16,12:46PM,-,1:00PM,3,41,
1,4,01/28/16,1:01PM,-,1:15PM,5,32,
1,4,01/28/16,1:16PM,-,1:30PM,4,15,
1,4,01/28/16,1:31PM,-,1:45PM,2,3,
1,4,01/28/16,1:46PM,-,2:00PM,1,2,
1,4,01/28/16,2:01PM,-,2:15PM,0,1,
1,4,01/28/16,2:16PM,-,2:30PM,1,5,
1,4,01/28/16,2:31PM,-,2:45PM,0,1,
1,4,01/28/16,2:46PM,-,3:00PM,0,2,
1,4,01/28/16,3:01PM,-,3:15PM,1,2,
1,4,01/28/16,3:16PM,-,3:30PM,1,0,
1,4,01/28/16,3:31PM,-,3:45PM,0,2,
1,4,01/28/16,3:46PM,-,4:00PM,1,5,
1,4,01/28/16,4:01PM,-,4:15PM,3,5,
1,4,01/28/16,4:16PM,-,4:30PM,0,3,
1,4,01/28/16,4:31PM,-,4:45PM,4,2,
1,4,01/28/16,4:46PM,-,5:00PM,0,37,
1,4,01/28/16,5:01PM,-,5:15PM,12,102,
1,4,01/28/16,5:16PM,-,5:30PM,7,98,
1,4,01/28/16,5:31PM,-,5:45PM,7,131,
1,4,01/28/16,5:46PM,-,6:00PM,9,113,
1,4,01/28/16,6:01PM,-,6:15PM,7,114,
1,4,01/28/16,6:16PM,-,6:30PM,3,75,
1,4,01/28/16,6:31PM,-,6:45PM,4,97,
1,4,01/28/16,6:46PM,-,7:00PM,10,94,
1,4,01/28/16,7:01PM,-,7:15PM,5,50,
1,4,01/28/16,7:16PM,-,7:30PM,3,34,
1,4,01/28/16,7:31PM,-,7:45PM,4,49,
1,4,01/28/16,7:46PM,-,8:00PM,2,12,
1,4,01/28/16,8:01PM,-,8:15PM,0,0,
1,4,01/28/16,8:16PM,-,8:30PM,0,0,
1,4,01/28/16,8:31PM,-,8:45PM,0,0,
1,4,01/28/16,8:46PM,-,9:00PM,0,0,
1,4,01/28/16,9:01PM,-,9:15PM,0,0,
1,4,01/28/16,9:16PM,-,9:30PM,0,0,
1,4,01/28/16,9:31PM,-,9:45PM,0,0,
1,4,01/28/16,9:46PM,-,10:00PM,0,0,
1,4,01/28/16,10:01PM,-,10:15PM,0,0,
1,4,01/28/16,10:16PM,-,10:30PM,0,0,
1,4,01/28/16,10:31PM,-,10:45PM,0,0,
1,4,01/28/16,10:46PM,-,11:00PM,0,0,
1,4,01/28/16,11:01PM,-,11:15PM,0,0,
1,4,01/28/16,11:16PM,-,11:30PM,0,0,
1,4,01/28/16,11:31PM,-,11:45PM,0,0,
1,4,01/28/16,0,DayTotals:,0,158,2616,0
1,5,01/29/16,7:01AM,-,7:15AM,1,32,
1,5,01/29/16,7:16AM,-,7:30AM,1,50,
1,5,01/29/16,7:31AM,-,7:45AM,0,71,
1,5,01/29/16,7:46AM,-,8:00AM,1,27,
1,5,01/29/16,8:01AM,-,8:15AM,0,30,
1,5,01/29/16,8:16AM,-,8:30AM,1,57,
1,5,01/29/16,8:31AM,-,8:45AM,4,72,
1,5,01/29/16,8:46AM,-,9:00AM,4,54,
1,5,01/29/16,9:01AM,-,9:15AM,2,22,
1,5,01/29/16,9:16AM,-,9:30AM,1,23,
1,5,01/29/16,9:31AM,-,9:45AM,0,33,
1,5,01/29/16,9:46AM,-,10:00AM,3,29,
1,5,01/29/16,10:01AM,-,10:15AM,2,10,
1,5,01/29/16,10:16AM,-,10:30AM,0,2,
1,5,01/29/16,10:31AM,-,10:45AM,0,3,
1,5,01/29/16,10:46AM,-,11:00AM,3,59,
1,5,01/29/16,11:01AM,-,11:15AM,7,75,
1,5,01/29/16,11:16AM,-,11:30AM,6,81,
1,5,01/29/16,11:31AM,-,11:45AM,6,91,
1,5,01/29/16,11:46AM,-,12:00PM,13,224,
1,5,01/29/16,12:01PM,-,12:15PM,10,245,
1,5,01/29/16,12:16PM,-,12:30PM,27,126,
1,5,01/29/16,12:31PM,-,12:45PM,10,88,
1,5,01/29/16,12:46PM,-,1:00PM,10,59,
1,5,01/29/16,1:01PM,-,1:15PM,4,37,
1,5,01/29/16,1:16PM,-,1:30PM,3,9,
1,5,01/29/16,1:31PM,-,1:45PM,0,8,
1,5,01/29/16,1:46PM,-,2:00PM,2,5,
1,5,01/29/16,2:01PM,-,2:15PM,2,5,
1,5,01/29/16,2:16PM,-,2:30PM,2,1,
1,5,01/29/16,2:31PM,-,2:45PM,1,0,
1,5,01/29/16,2:46PM,-,3:00PM,2,4,
1,5,01/29/16,3:01PM,-,3:15PM,1,0,
1,5,01/29/16,3:16PM,-,3:30PM,6,2,
1,5,01/29/16,3:31PM,-,3:45PM,0,0,
1,5,01/29/16,3:46PM,-,4:00PM,6,6,
1,5,01/29/16,4:01PM,-,4:15PM,3,4,
1,5,01/29/16,4:16PM,-,4:30PM,2,3,
1,5,01/29/16,4:31PM,-,4:45PM,2,3,
1,5,01/29/16,4:46PM,-,5:00PM,4,19,
1,5,01/29/16,5:01PM,-,5:15PM,9,59,
1,5,01/29/16,5:16PM,-,5:30PM,6,57,
1,5,01/29/16,5:31PM,-,5:45PM,9,106,
1,5,01/29/16,5:46PM,-,6:00PM,2,113,
1,5,01/29/16,6:01PM,-,6:15PM,7,107,
1,5,01/29/16,6:16PM,-,6:30PM,6,105,
1,5,01/29/16,6:31PM,-,6:45PM,9,103,
1,5,01/29/16,6:46PM,-,7:00PM,7,67,
1,5,01/29/16,7:01PM,-,7:15PM,0,46,
1,5,01/29/16,7:16PM,-,7:30PM,0,0,
1,5,01/29/16,7:31PM,-,7:45PM,0,0,
1,5,01/29/16,7:46PM,-,8:00PM,0,0,
1,5,01/29/16,8:01PM,-,8:15PM,0,0,
1,5,01/29/16,8:16PM,-,8:30PM,0,0,
1,5,01/29/16,8:31PM,-,8:45PM,0,0,
1,5,01/29/16,8:46PM,-,9:00PM,0,0,
1,5,01/29/16,9:01PM,-,9:15PM,0,0,
1,5,01/29/16,9:16PM,-,9:30PM,0,0,
1,5,01/29/16,9:31PM,-,9:45PM,0,0,
1,5,01/29/16,9:46PM,-,10:00PM,0,0,
1,5,01/29/16,10:01PM,-,10:15PM,0,0,
1,5,01/29/16,10:16PM,-,10:30PM,0,0,
1,5,01/29/16,10:31PM,-,10:45PM,0,0,
1,5,01/29/16,10:46PM,-,11:00PM,0,0,
1,5,01/29/16,11:01PM,-,11:15PM,0,0,
1,5,01/29/16,11:16PM,-,11:30PM,0,0,
1,5,01/29/16,11:31PM,-,11:45PM,0,0,
1,5,01/29/16,11:46PM,-,12:00AM,0,0,
1,5,01/29/16,0,DayTotals:,0,207,2432,0
1,6,01/30/16,9:01AM,-,9:15AM,1,30,
1,6,01/30/16,9:16AM,-,9:30AM,0,25,
1,6,01/30/16,9:31AM,-,9:45AM,3,55,
1,6,01/30/16,9:46AM,-,10:00AM,1,28,
1,6,01/30/16,10:01AM,-,10:15AM,0,1,
1,6,01/30/16,11:16AM,-,11:30AM,0,8,
1,6,01/30/16,11:31AM,-,11:45AM,10,144,
1,6,01/30/16,11:46AM,-,12:00PM,12,116,
1,6,01/30/16,12:01PM,-,12:15PM,8,103,
1,6,01/30/16,12:16PM,-,12:30PM,14,84,
1,6,01/30/16,12:31PM,-,12:45PM,5,66,
1,6,01/30/16,12:46PM,-,1:00PM,9,91,
1,6,01/30/16,1:01PM,-,1:15PM,5,43,
1,6,01/30/16,1:16PM,-,1:30PM,4,23,
1,6,01/30/16,1:31PM,-,1:45PM,2,3,
1,6,01/30/16,1:46PM,-,2:00PM,0,0,
1,6,01/30/16,2:01PM,-,2:15PM,0,0,
1,6,01/30/16,2:16PM,-,2:30PM,0,0,
1,6,01/30/16,2:31PM,-,2:45PM,0,0,
1,6,01/30/16,2:46PM,-,3:00PM,0,0,
1,6,01/30/16,3:01PM,-,3:15PM,0,0,
1,6,01/30/16,3:16PM,-,3:30PM,0,0,
1,6,01/30/16,3:31PM,-,3:45PM,0,0,
1,6,01/30/16,3:46PM,-,4:00PM,0,0,
1,6,01/30/16,4:01PM,-,4:15PM,0,0,
1,6,01/30/16,4:16PM,-,4:30PM,0,0,
1,6,01/30/16,4:31PM,-,4:45PM,0,0,
1,6,01/30/16,4:46PM,-,5:00PM,1,0,
1,6,01/30/16,5:01PM,-,5:15PM,9,88,
1,6,01/30/16,5:16PM,-,5:30PM,7,136,
1,6,01/30/16,5:31PM,-,5:45PM,5,121,
1,6,01/30/16,5:46PM,-,6:00PM,8,57,
1,6,01/30/16,6:01PM,-,6:15PM,7,126,
1,6,01/30/16,6:16PM,-,6:30PM,14,77,
1,6,01/30/16,6:31PM,-,6:45PM,5,40,
1,6,01/30/16,6:46PM,-,7:00PM,6,66,
1,6,01/30/16,7:01PM,-,7:15PM,1,0,
1,6,01/30/16,7:16PM,-,7:30PM,0,0,
1,6,01/30/16,7:31PM,-,7:45PM,0,0,
1,6,01/30/16,7:46PM,-,8:00PM,0,0,
1,6,01/30/16,8:01PM,-,8:15PM,0,0,
1,6,01/30/16,8:16PM,-,8:30PM,0,0,
1,6,01/30/16,8:31PM,-,8:45PM,0,0,
1,6,01/30/16,8:46PM,-,9:00PM,0,0,
1,6,01/30/16,9:01PM,-,9:15PM,0,0,
1,6,01/30/16,9:16PM,-,9:30PM,0,0,
1,6,01/30/16,9:31PM,-,9:45PM,0,0,
1,6,01/30/16,9:46PM,-,10:00PM,0,0,
1,6,01/30/16,10:01PM,-,10:15PM,0,0,
1,6,01/30/16,10:16PM,-,10:30PM,0,0,
1,6,01/30/16,10:31PM,-,10:45PM,0,0,
1,6,01/30/16,10:46PM,-,11:00PM,0,0,
1,6,01/30/16,11:01PM,-,11:15PM,0,0,
1,6,01/30/16,11:16PM,-,11:30PM,0,0,
1,6,01/30/16,11:31PM,-,11:45PM,0,0,
1,6,01/30/16,11:46PM,-,12:00AM,0,0,
1,6,01/30/16,0,DayTotals:,0,137,1531,0
2,0,01/31/16,11:46PM,-,12:00AM,0,0,
2,0,01/31/16,11:31AM,-,11:45AM,7,230,
2,0,01/31/16,11:46AM,-,12:00PM,8,128,
2,0,01/31/16,12:01PM,-,12:15PM,6,123,
2,0,01/31/16,12:16PM,-,12:30PM,5,111,
2,0,01/31/16,12:31PM,-,12:45PM,7,65,
2,0,01/31/16,12:46PM,-,1:00PM,10,54,
2,0,01/31/16,1:01PM,-,1:15PM,8,101,
2,0,01/31/16,1:16PM,-,1:30PM,5,31,
2,0,01/31/16,1:31PM,-,1:45PM,1,2,
2,0,01/31/16,1:46PM,-,2:00PM,0,0,
2,0,01/31/16,2:01PM,-,2:15PM,0,0,
2,0,01/31/16,2:16PM,-,2:30PM,0,0,
2,0,01/31/16,2:31PM,-,2:45PM,0,0,
2,0,01/31/16,2:46PM,-,3:00PM,0,0,
2,0,01/31/16,3:01PM,-,3:15PM,0,0,
2,0,01/31/16,3:16PM,-,3:30PM,0,0,
2,0,01/31/16,3:31PM,-,3:45PM,0,0,
2,0,01/31/16,3:46PM,-,4:00PM,0,0,
2,0,01/31/16,4:01PM,-,4:15PM,0,0,
2,0,01/31/16,4:16PM,-,4:30PM,0,0,
2,0,01/31/16,4:31PM,-,4:45PM,0,0,
2,0,01/31/16,4:46PM,-,5:00PM,0,4,
2,0,01/31/16,5:01PM,-,5:15PM,10,130,
2,0,01/31/16,5:16PM,-,5:30PM,9,113,
2,0,01/31/16,5:31PM,-,5:45PM,13,143,
2,0,01/31/16,5:46PM,-,6:00PM,8,109,
2,0,01/31/16,6:01PM,-,6:15PM,13,174,
2,0,01/31/16,6:16PM,-,6:30PM,6,120,
2,0,01/31/16,6:31PM,-,6:45PM,11,68,
2,0,01/31/16,6:46PM,-,7:00PM,10,78,
2,0,01/31/16,7:01PM,-,7:15PM,0,0,
2,0,01/31/16,7:16PM,-,7:30PM,0,0,
2,0,01/31/16,7:31PM,-,7:45PM,0,0,
2,0,01/31/16,7:46PM,-,8:00PM,0,0,
2,0,01/31/16,8:01PM,-,8:15PM,0,0,
2,0,01/31/16,8:16PM,-,8:30PM,0,0,
2,0,01/31/16,8:31PM,-,8:45PM,0,0,
2,0,01/31/16,8:46PM,-,9:00PM,0,0,
2,0,01/31/16,9:01PM,-,9:15PM,0,0,
2,0,01/31/16,9:16PM,-,9:30PM,0,0,
2,0,01/31/16,9:31PM,-,9:45PM,0,0,
2,0,01/31/16,9:46PM,-,10:00PM,0,0,
