Week,Day,Date,TimeIn,Dash,TimeOut,DineOut,DineIn,
-1,1,08/17/15,6:46PM,-,7:00PM,0,85,
-1,1,08/17/15,7:01PM,-,7:15PM,0,90,
-1,1,08/17/15,7:16PM,-,7:30PM,0,7,
-1,1,08/17/15,0,DayTotals:,0,0,659,0
-1,2,08/18/15,7:46AM,-,8:00AM,0,13,
-1,2,08/18/15,8:01AM,-,8:15AM,0,119,
-1,2,08/18/15,8:16AM,-,8:30AM,0,52,
-1,2,08/18/15,8:31AM,-,8:45AM,0,36,
-1,2,08/18/15,8:46AM,-,9:00AM,0,24,
-1,2,08/18/15,9:01AM,-,9:15AM,0,7,
-1,2,08/18/15,11:31AM,-,11:45AM,0,1,
-1,2,08/18/15,12:01PM,-,12:15PM,0,175,
-1,2,08/18/15,12:16PM,-,12:30PM,0,133,
-1,2,08/18/15,12:31PM,-,12:45PM,0,99,
-1,2,08/18/15,12:46PM,-,1:00PM,0,43,
-1,2,08/18/15,6:01PM,-,6:15PM,0,1,
-1,2,08/18/15,6:16PM,-,6:30PM,0,15,
-1,2,08/18/15,6:31PM,-,6:45PM,0,160,
-1,2,08/18/15,6:46PM,-,7:00PM,0,148,
-1,2,08/18/15,7:01PM,-,7:15PM,0,59,
-1,2,08/18/15,7:16PM,-,7:30PM,0,5,
-1,2,08/18/15,7:31PM,-,7:45PM,0,4,
-1,2,08/18/15,0,DayTotals:,0,0,1094,0
-1,3,08/19/15,7:46AM,-,8:00AM,0,7,
-1,3,08/19/15,8:01AM,-,8:15AM,0,128,
-1,3,08/19/15,8:16AM,-,8:30AM,0,58,
-1,3,08/19/15,8:31AM,-,8:45AM,0,82,
-1,3,08/19/15,8:46AM,-,9:00AM,0,37,
-1,3,08/19/15,9:01AM,-,9:15AM,0,56,
-1,3,08/19/15,11:31AM,-,11:45AM,0,1,
-1,3,08/19/15,12:01PM,-,12:15PM,0,221,
-1,3,08/19/15,12:16PM,-,12:30PM,0,85,
-1,3,08/19/15,12:31PM,-,12:45PM,0,48,
-1,3,08/19/15,12:46PM,-,1:00PM,0,27,
-1,3,08/19/15,1:01PM,-,1:15PM,0,12,
-1,3,08/19/15,1:16PM,-,1:30PM,0,17,
-1,3,08/19/15,6:16PM,-,6:30PM,0,124,
-1,3,08/19/15,6:31PM,-,6:45PM,0,82,
-1,3,08/19/15,6:46PM,-,7:00PM,0,51,
-1,3,08/19/15,7:01PM,-,7:15PM,0,76,
-1,3,08/19/15,7:16PM,-,7:30PM,0,40,
-1,3,08/19/15,7:31PM,-,7:45PM,0,4,
-1,3,08/19/15,0,DayTotals:,0,0,1156,0
-1,4,08/20/15,7:46AM,-,8:00AM,0,40,
-1,4,08/20/15,8:01AM,-,8:15AM,0,63,
-1,4,08/20/15,8:16AM,-,8:30AM,0,66,
-1,4,08/20/15,8:31AM,-,8:45AM,0,67,
-1,4,08/20/15,8:46AM,-,9:00AM,0,48,
-1,4,08/20/15,9:01AM,-,9:15AM,0,19,
-1,4,08/20/15,9:16AM,-,9:30AM,0,3,
-1,4,08/20/15,11:46AM,-,12:00PM,0,10,
-1,4,08/20/15,12:01PM,-,12:15PM,0,237,
-1,4,08/20/15,12:16PM,-,12:30PM,0,148,
-1,4,08/20/15,12:31PM,-,12:45PM,0,16,
-1,4,08/20/15,12:46PM,-,1:00PM,0,48,
-1,4,08/20/15,1:01PM,-,1:15PM,0,35,
-1,4,08/20/15,3:01PM,-,3:15PM,0,1,
-1,4,08/20/15,6:31PM,-,6:45PM,0,186,
-1,4,08/20/15,6:46PM,-,7:00PM,0,47,
-1,4,08/20/15,7:01PM,-,7:15PM,0,108,
-1,4,08/20/15,7:16PM,-,7:30PM,0,45,
-1,4,08/20/15,7:31PM,-,7:45PM,0,1,
-1,4,08/20/15,0,DayTotals:,0,0,1188,0
-1,5,08/21/15,7:46AM,-,8:00AM,0,4,
-1,5,08/21/15,8:01AM,-,8:15AM,0,60,
-1,5,08/21/15,8:16AM,-,8:30AM,0,48,
-1,5,08/21/15,8:31AM,-,8:45AM,0,55,
-1,5,08/21/15,8:46AM,-,9:00AM,0,77,
-1,5,08/21/15,9:01AM,-,9:15AM,0,37,
-1,5,08/21/15,9:46AM,-,10:00AM,0,0,
-1,5,08/21/15,10:01AM,-,10:15AM,0,0,
-1,5,08/21/15,10:31AM,-,10:45AM,0,0,
-1,5,08/21/15,11:01AM,-,11:15AM,0,0,
-1,5,08/21/15,11:31AM,-,11:45AM,0,58,
-1,5,08/21/15,11:46AM,-,12:00PM,0,85,
-1,5,08/21/15,12:01PM,-,12:15PM,0,105,
-1,5,08/21/15,12:16PM,-,12:30PM,0,50,
-1,5,08/21/15,12:31PM,-,12:45PM,0,28,
-1,5,08/21/15,12:46PM,-,1:00PM,0,9,
-1,5,08/21/15,1:01PM,-,1:15PM,0,5,
-1,5,08/21/15,1:16PM,-,1:30PM,0,42,
-1,5,08/21/15,1:31PM,-,1:45PM,0,16,
-1,5,08/21/15,1:46PM,-,2:00PM,0,46,
-1,5,08/21/15,2:01PM,-,2:15PM,0,0,
-1,5,08/21/15,3:01PM,-,3:15PM,0,0,
-1,5,08/21/15,3:16PM,-,3:30PM,0,0,
-1,5,08/21/15,3:31PM,-,3:45PM,0,0,
-1,5,08/21/15,3:46PM,-,4:00PM,0,0,
-1,5,08/21/15,5:31PM,-,5:45PM,0,65,
-1,5,08/21/15,5:46PM,-,6:00PM,0,82,
-1,5,08/21/15,6:01PM,-,6:15PM,0,49,
-1,5,08/21/15,6:16PM,-,6:30PM,0,48,
-1,5,08/21/15,6:31PM,-,6:45PM,0,163,
-1,5,08/21/15,6:46PM,-,7:00PM,0,96,
-1,5,08/21/15,7:01PM,-,7:15PM,0,102,
-1,5,08/21/15,7:16PM,-,7:30PM,0,69,
-1,5,08/21/15,7:31PM,-,7:45PM,0,6,
-1,5,08/21/15,0,DayTotals:,0,0,1405,0
-1,6,08/22/15,8:01AM,-,8:15AM,0,30,
-1,6,08/22/15,8:16AM,-,8:30AM,0,43,
-1,6,08/22/15,8:31AM,-,8:45AM,0,69,
-1,6,08/22/15,8:46AM,-,9:00AM,0,60,
-1,6,08/22/15,9:01AM,-,9:15AM,0,101,
-1,6,08/22/15,9:16AM,-,9:30AM,0,27,
-1,6,08/22/15,11:16AM,-,11:30AM,0,2,
-1,6,08/22/15,11:31AM,-,11:45AM,0,157,
-1,6,08/22/15,11:46AM,-,12:00PM,0,77,
-1,6,08/22/15,12:01PM,-,12:15PM,0,105,
-1,6,08/22/15,12:16PM,-,12:30PM,0,68,
-1,6,08/22/15,12:31PM,-,12:45PM,0,47,
-1,6,08/22/15,12:46PM,-,1:00PM,0,62,
-1,6,08/22/15,1:01PM,-,1:15PM,0,41,
-1,6,08/22/15,1:16PM,-,1:30PM,0,45,
-1,6,08/22/15,1:31PM,-,1:45PM,0,0,
-1,6,08/22/15,2:16PM,-,2:30PM,0,66,
-1,6,08/22/15,2:31PM,-,2:45PM,0,38,
-1,6,08/22/15,2:46PM,-,3:00PM,0,22,
-1,6,08/22/15,3:16PM,-,3:30PM,0,0,
-1,6,08/22/15,3:31PM,-,3:45PM,0,0,
-1,6,08/22/15,4:31PM,-,4:45PM,0,0,
-1,6,08/22/15,5:01PM,-,5:15PM,0,0,
-1,6,08/22/15,5:31PM,-,5:45PM,0,122,
-1,6,08/22/15,5:46PM,-,6:00PM,0,26,
-1,6,08/22/15,6:01PM,-,6:15PM,0,135,
-1,6,08/22/15,6:16PM,-,6:30PM,0,56,
-1,6,08/22/15,6:31PM,-,6:45PM,0,100,
-1,6,08/22/15,6:46PM,-,7:00PM,0,124,
-1,6,08/22/15,7:01PM,-,7:15PM,0,7,
-1,6,08/22/15,7:16PM,-,7:30PM,0,8,
-1,6,08/22/15,7:31PM,-,7:45PM,0,30,
-1,6,08/22/15,0,DayTotals:,0,0,1668,0
0,0,08/23/15,8:01AM,-,8:15AM,0,23,
0,0,08/23/15,8:16AM,-,8:30AM,0,36,
0,0,08/23/15,8:31AM,-,8:45AM,0,32,
0,0,08/23/15,8:46AM,-,9:00AM,0,35,
0,0,08/23/15,9:01AM,-,9:15AM,0,53,
0,0,08/23/15,9:16AM,-,9:30AM,0,12,
0,0,08/23/15,11:31AM,-,11:45AM,0,138,
0,0,08/23/15,11:46AM,-,12:00PM,0,124,
0,0,08/23/15,12:01PM,-,12:15PM,0,153,
0,0,08/23/15,12:16PM,-,12:30PM,0,115,
0,0,08/23/15,12:31PM,-,12:45PM,0,47,
0,0,08/23/15,12:46PM,-,1:00PM,0,37,
0,0,08/23/15,1:01PM,-,1:15PM,0,8,
0,0,08/23/15,1:16PM,-,1:30PM,0,8,
0,0,08/23/15,2:01PM,-,2:15PM,0,0,
0,0,08/23/15,2:31PM,-,2:45PM,0,0,
0,0,08/23/15,3:01PM,-,3:15PM,0,0,
0,0,08/23/15,3:16PM,-,3:30PM,0,0,
0,0,08/23/15,3:31PM,-,3:45PM,0,0,
0,0,08/23/15,3:46PM,-,4:00PM,0,0,
0,0,08/23/15,4:01PM,-,4:15PM,0,0,
0,0,08/23/15,4:16PM,-,4:30PM,0,0,
0,0,08/23/15,5:31PM,-,5:45PM,0,87,
0,0,08/23/15,5:46PM,-,6:00PM,0,102,
0,0,08/23/15,6:01PM,-,6:15PM,0,112,
0,0,08/23/15,6:16PM,-,6:30PM,0,86,
0,0,08/23/15,6:31PM,-,6:45PM,0,95,
0,0,08/23/15,6:46PM,-,7:00PM,0,138,
0,0,08/23/15,7:01PM,-,7:15PM,0,40,
0,0,08/23/15,7:16PM,-,7:30PM,0,30,
0,0,08/23/15,7:31PM,-,7:45PM,0,32,
0,0,08/23/15,0,DayTotals:,0,0,1543,0
0,1,08/24/15,7:46AM,-,8:00AM,0,5,
0,1,08/24/15,8:01AM,-,8:15AM,0,110,
0,1,08/24/15,8:16AM,-,8:30AM,0,73,
0,1,08/24/15,8:31AM,-,8:45AM,0,50,
0,1,08/24/15,8:46AM,-,9:00AM,0,73,
0,1,08/24/15,9:01AM,-,9:15AM,0,55,
0,1,08/24/15,9:16AM,-,9:30AM,0,0,
0,1,08/24/15,9:31AM,-,9:45AM,0,0,
0,1,08/24/15,10:01AM,-,10:15AM,0,0,
0,1,08/24/15,10:16AM,-,10:30AM,0,0,
0,1,08/24/15,10:31AM,-,10:45AM,0,0,
0,1,08/24/15,10:46AM,-,11:00AM,0,0,
0,1,08/24/15,11:01AM,-,11:15AM,0,0,
0,1,08/24/15,11:16AM,-,11:30AM,0,0,
0,1,08/24/15,11:31AM,-,11:45AM,0,146,
0,1,08/24/15,11:46AM,-,12:00PM,0,107,
0,1,08/24/15,12:01PM,-,12:15PM,0,172,
0,1,08/24/15,12:16PM,-,12:30PM,0,107,
0,1,08/24/15,12:31PM,-,12:45PM,0,90,
0,1,08/24/15,12:46PM,-,1:00PM,0,49,
0,1,08/24/15,1:01PM,-,1:15PM,0,21,
0,1,08/24/15,1:16PM,-,1:30PM,0,7,
0,1,08/24/15,1:31PM,-,1:45PM,0,0,
0,1,08/24/15,1:46PM,-,2:00PM,0,0,
0,1,08/24/15,2:01PM,-,2:15PM,0,0,
0,1,08/24/15,2:46PM,-,3:00PM,0,0,
0,1,08/24/15,3:01PM,-,3:15PM,0,0,
0,1,08/24/15,3:16PM,-,3:30PM,0,0,
0,1,08/24/15,3:31PM,-,3:45PM,0,0,
0,1,08/24/15,3:46PM,-,4:00PM,0,0,
0,1,08/24/15,4:16PM,-,4:30PM,0,0,
0,1,08/24/15,4:31PM,-,4:45PM,0,0,
0,1,08/24/15,5:01PM,-,5:15PM,0,1,
0,1,08/24/15,5:31PM,-,5:45PM,0,115,
0,1,08/24/15,5:46PM,-,6:00PM,0,114,
0,1,08/24/15,6:01PM,-,6:15PM,0,107,
0,1,08/24/15,6:16PM,-,6:30PM,0,104,
0,1,08/24/15,6:31PM,-,6:45PM,0,115,
0,1,08/24/15,6:46PM,-,7:00PM,0,78,
0,1,08/24/15,7:01PM,-,7:15PM,0,56,
0,1,08/24/15,7:16PM,-,7:30PM,0,52,
0,1,08/24/15,8:01PM,-,8:15PM,0,0,
0,1,08/24/15,8:16PM,-,8:30PM,0,0,
0,1,08/24/15,9:16PM,-,9:30PM,0,0,
0,1,08/24/15,9:46PM,-,10:00PM,0,0,
0,1,08/24/15,10:16PM,-,10:30PM,0,0,
0,1,08/24/15,10:46PM,-,11:00PM,0,0,
0,1,08/24/15,11:16PM,-,11:30PM,0,0,
0,1,08/24/15,0,DayTotals:,0,0,1807,0
0,2,08/25/15,7:31AM,-,7:45AM,0,0,
0,2,08/25/15,8:01AM,-,8:15AM,0,29,
0,2,08/25/15,8:16AM,-,8:30AM,0,32,
0,2,08/25/15,8:31AM,-,8:45AM,0,41,
0,2,08/25/15,8:46AM,-,9:00AM,0,69,
0,2,08/25/15,9:01AM,-,9:15AM,0,69,
0,2,08/25/15,9:16AM,-,9:30AM,0,1,
0,2,08/25/15,9:31AM,-,9:45AM,0,0,
0,2,08/25/15,9:46AM,-,10:00AM,0,0,
0,2,08/25/15,10:01AM,-,10:15AM,0,0,
0,2,08/25/15,10:16AM,-,10:30AM,0,0,
0,2,08/25/15,10:31AM,-,10:45AM,0,0,
0,2,08/25/15,10:46AM,-,11:00AM,0,0,
0,2,08/25/15,11:01AM,-,11:15AM,0,0,
0,2,08/25/15,11:31AM,-,11:45AM,0,139,
0,2,08/25/15,11:46AM,-,12:00PM,0,146,
0,2,08/25/15,12:01PM,-,12:15PM,0,165,
0,2,08/25/15,12:16PM,-,12:30PM,0,128,
0,2,08/25/15,12:31PM,-,12:45PM,0,91,
0,2,08/25/15,12:46PM,-,1:00PM,0,47,
0,2,08/25/15,1:01PM,-,1:15PM,0,29,
0,2,08/25/15,1:16PM,-,1:30PM,0,10,
0,2,08/25/15,1:31PM,-,1:45PM,0,0,
0,2,08/25/15,1:46PM,-,2:00PM,0,0,
0,2,08/25/15,2:31PM,-,2:45PM,0,0,
0,2,08/25/15,2:46PM,-,3:00PM,0,0,
0,2,08/25/15,3:01PM,-,3:15PM,0,0,
0,2,08/25/15,3:16PM,-,3:30PM,0,0,
0,2,08/25/15,3:31PM,-,3:45PM,0,0,
0,2,08/25/15,3:46PM,-,4:00PM,0,0,
0,2,08/25/15,4:01PM,-,4:15PM,0,0,
0,2,08/25/15,4:16PM,-,4:30PM,0,0,
0,2,08/25/15,4:31PM,-,4:45PM,0,0,
0,2,08/25/15,5:31PM,-,5:45PM,0,114,
0,2,08/25/15,5:46PM,-,6:00PM,0,97,
0,2,08/25/15,6:01PM,-,6:15PM,0,112,
0,2,08/25/15,6:16PM,-,6:30PM,0,105,
0,2,08/25/15,6:31PM,-,6:45PM,0,88,
0,2,08/25/15,6:46PM,-,7:00PM,0,87,
0,2,08/25/15,7:01PM,-,7:15PM,0,58,
0,2,08/25/15,7:16PM,-,7:30PM,0,23,
0,2,08/25/15,8:01PM,-,8:15PM,0,0,
0,2,08/25/15,8:16PM,-,8:30PM,0,0,
0,2,08/25/15,8:46PM,-,9:00PM,0,0,
0,2,08/25/15,9:16PM,-,9:30PM,0,0,
0,2,08/25/15,9:46PM,-,10:00PM,0,0,
0,2,08/25/15,10:46PM,-,11:00PM,0,0,
0,2,08/25/15,11:01PM,-,11:15PM,0,0,
0,2,08/25/15,11:31PM,-,11:45PM,0,0,
0,2,08/25/15,0,DayTotals:,0,0,1680,0
0,3,08/26/15,7:46AM,-,8:00AM,0,7,
0,3,08/26/15,8:01AM,-,8:15AM,0,50,
0,3,08/26/15,8:16AM,-,8:30AM,0,32,
0,3,08/26/15,8:31AM,-,8:45AM,0,43,
0,3,08/26/15,8:46AM,-,9:00AM,0,63,
0,3,08/26/15,9:01AM,-,9:15AM,0,78,
0,3,08/26/15,9:16AM,-,9:30AM,0,8,
0,3,08/26/15,9:31AM,-,9:45AM,0,0,
0,3,08/26/15,9:46AM,-,10:00AM,0,0,
0,3,08/26/15,10:01AM,-,10:15AM,0,0,
0,3,08/26/15,10:16AM,-,10:30AM,0,0,
0,3,08/26/15,10:31AM,-,10:45AM,0,0,
0,3,08/26/15,10:46AM,-,11:00AM,0,0,
0,3,08/26/15,11:16AM,-,11:30AM,0,0,
0,3,08/26/15,11:31AM,-,11:45AM,0,72,
0,3,08/26/15,11:46AM,-,12:00PM,0,130,
0,3,08/26/15,12:01PM,-,12:15PM,0,282,
0,3,08/26/15,12:16PM,-,12:30PM,0,102,
0,3,08/26/15,12:31PM,-,12:45PM,0,115,
0,3,08/26/15,12:46PM,-,1:00PM,0,38,
0,3,08/26/15,1:01PM,-,1:15PM,0,30,
0,3,08/26/15,1:16PM,-,1:30PM,0,17,
0,3,08/26/15,1:31PM,-,1:45PM,0,1,
0,3,08/26/15,1:46PM,-,2:00PM,0,0,
0,3,08/26/15,2:01PM,-,2:15PM,0,0,
0,3,08/26/15,2:16PM,-,2:30PM,0,0,
0,3,08/26/15,2:46PM,-,3:00PM,0,0,
0,3,08/26/15,3:01PM,-,3:15PM,0,0,
0,3,08/26/15,3:31PM,-,3:45PM,0,0,
0,3,08/26/15,3:46PM,-,4:00PM,0,0,
0,3,08/26/15,4:16PM,-,4:30PM,0,0,
0,3,08/26/15,4:31PM,-,4:45PM,0,0,
0,3,08/26/15,4:46PM,-,5:00PM,0,0,
0,3,08/26/15,5:01PM,-,5:15PM,0,0,
0,3,08/26/15,5:16PM,-,5:30PM,0,0,
0,3,08/26/15,6:31PM,-,6:45PM,0,0,
0,3,08/26/15,6:46PM,-,7:00PM,0,0,
0,3,08/26/15,7:01PM,-,7:15PM,0,0,
0,3,08/26/15,7:16PM,-,7:30PM,0,0,
0,3,08/26/15,7:31PM,-,7:45PM,0,0,
0,3,08/26/15,7:46PM,-,8:00PM,0,0,
0,3,08/26/15,8:01PM,-,8:15PM,0,0,
0,3,08/26/15,8:16PM,-,8:30PM,0,0,
0,3,08/26/15,8:31PM,-,8:45PM,0,0,
0,3,08/26/15,8:46PM,-,9:00PM,0,0,
0,3,08/26/15,9:01PM,-,9:15PM,0,0,
0,3,08/26/15,9:31PM,-,9:45PM,0,0,
0,3,08/26/15,9:46PM,-,10:00PM,0,0,
0,3,08/26/15,10:16PM,-,10:30PM,0,0,
0,3,08/26/15,10:31PM,-,10:45PM,0,0,
0,3,08/26/15,10:46PM,-,11:00PM,0,0,
0,3,08/26/15,11:01PM,-,11:15PM,0,0,
0,3,08/26/15,11:16PM,-,11:30PM,0,0,
0,3,08/26/15,11:31PM,-,11:45PM,0,0,
0,3,08/26/15,0,DayTotals:,0,0,1068,0
0,4,08/27/15,6:46AM,-,7:00AM,0,2,
0,4,08/27/15,7:01AM,-,7:15AM,0,43,
0,4,08/27/15,7:16AM,-,7:30AM,0,80,
0,4,08/27/15,7:31AM,-,7:45AM,0,129,
0,4,08/27/15,7:46AM,-,8:00AM,0,53,
0,4,08/27/15,8:01AM,-,8:15AM,0,36,
0,4,08/27/15,8:16AM,-,8:30AM,1,49,
0,4,08/27/15,8:31AM,-,8:45AM,1,32,
0,4,08/27/15,8:46AM,-,9:00AM,1,32,
0,4,08/27/15,9:01AM,-,9:15AM,0,33,
0,4,08/27/15,9:16AM,-,9:30AM,1,27,
0,4,08/27/15,9:31AM,-,9:45AM,0,19,
0,4,08/27/15,9:46AM,-,10:00AM,0,28,
0,4,08/27/15,10:01AM,-,10:15AM,1,17,
0,4,08/27/15,10:16AM,-,10:30AM,0,4,
0,4,08/27/15,10:31AM,-,10:45AM,1,1,
0,4,08/27/15,10:46AM,-,11:00AM,2,52,
0,4,08/27/15,11:01AM,-,11:15AM,2,127,
0,4,08/27/15,11:16AM,-,11:30AM,3,134,
0,4,08/27/15,11:31AM,-,11:45AM,3,218,
0,4,08/27/15,11:46AM,-,12:00PM,2,189,
0,4,08/27/15,12:01PM,-,12:15PM,2,231,
0,4,08/27/15,12:16PM,-,12:30PM,6,139,
0,4,08/27/15,12:31PM,-,12:45PM,0,58,
0,4,08/27/15,12:46PM,-,1:00PM,0,66,
0,4,08/27/15,1:01PM,-,1:15PM,3,31,
0,4,08/27/15,1:16PM,-,1:30PM,1,18,
0,4,08/27/15,1:31PM,-,1:45PM,1,7,
0,4,08/27/15,1:46PM,-,2:00PM,0,1,
0,4,08/27/15,2:01PM,-,2:15PM,0,1,
0,4,08/27/15,2:16PM,-,2:30PM,0,9,
0,4,08/27/15,2:31PM,-,2:45PM,0,2,
0,4,08/27/15,2:46PM,-,3:00PM,0,0,
0,4,08/27/15,3:01PM,-,3:15PM,0,1,
0,4,08/27/15,3:16PM,-,3:30PM,0,1,
0,4,08/27/15,3:31PM,-,3:45PM,1,1,
0,4,08/27/15,3:46PM,-,4:00PM,0,4,
0,4,08/27/15,4:01PM,-,4:15PM,1,2,
0,4,08/27/15,4:16PM,-,4:30PM,0,1,
0,4,08/27/15,4:31PM,-,4:45PM,1,2,
0,4,08/27/15,4:46PM,-,5:00PM,1,14,
0,4,08/27/15,5:01PM,-,5:15PM,1,68,
0,4,08/27/15,5:16PM,-,5:30PM,0,69,
0,4,08/27/15,5:31PM,-,5:45PM,8,127,
0,4,08/27/15,5:46PM,-,6:00PM,8,155,
0,4,08/27/15,6:01PM,-,6:15PM,1,254,
0,4,08/27/15,6:16PM,-,6:30PM,6,114,
0,4,08/27/15,6:31PM,-,6:45PM,2,63,
0,4,08/27/15,6:46PM,-,7:00PM,5,66,
0,4,08/27/15,7:01PM,-,7:15PM,2,153,
0,4,08/27/15,7:16PM,-,7:30PM,2,60,
0,4,08/27/15,7:31PM,-,7:45PM,1,30,
0,4,08/27/15,7:46PM,-,8:00PM,4,6,
0,4,08/27/15,8:01PM,-,8:15PM,0,0,
0,4,08/27/15,8:31PM,-,8:45PM,0,0,
0,4,08/27/15,8:46PM,-,9:00PM,0,0,
0,4,08/27/15,9:01PM,-,9:15PM,0,0,
0,4,08/27/15,9:16PM,-,9:30PM,0,0,
0,4,08/27/15,9:31PM,-,9:45PM,0,0,
0,4,08/27/15,9:46PM,-,10:00PM,0,0,
0,4,08/27/15,10:01PM,-,10:15PM,0,0,
0,4,08/27/15,10:16PM,-,10:30PM,0,0,
0,4,08/27/15,10:31PM,-,10:45PM,0,0,
0,4,08/27/15,10:46PM,-,11:00PM,0,0,
0,4,08/27/15,11:01PM,-,11:15PM,0,0,
0,4,08/27/15,11:16PM,-,11:30PM,0,0,
0,4,08/27/15,11:46PM,-,12:00AM,0,0,
0,4,08/27/15,0,DayTotals:,0,75,3059,0
0,5,08/28/15,7:01AM,-,7:15AM,0,21,
0,5,08/28/15,7:16AM,-,7:30AM,0,68,
0,5,08/28/15,7:31AM,-,7:45AM,1,80,
0,5,08/28/15,7:46AM,-,8:00AM,0,46,
0,5,08/28/15,8:01AM,-,8:15AM,2,63,
0,5,08/28/15,8:16AM,-,8:30AM,0,65,
0,5,08/28/15,8:31AM,-,8:45AM,0,63,
0,5,08/28/15,8:46AM,-,9:00AM,0,63,
0,5,08/28/15,9:01AM,-,9:15AM,0,30,
0,5,08/28/15,9:16AM,-,9:30AM,1,29,
0,5,08/28/15,9:31AM,-,9:45AM,0,34,
0,5,08/28/15,9:46AM,-,10:00AM,1,22,
0,5,08/28/15,10:01AM,-,10:15AM,2,6,
0,5,08/28/15,10:16AM,-,10:30AM,0,2,
0,5,08/28/15,10:31AM,-,10:45AM,0,1,
0,5,08/28/15,10:46AM,-,11:00AM,4,51,
0,5,08/28/15,11:01AM,-,11:15AM,4,70,
0,5,08/28/15,11:16AM,-,11:30AM,2,62,
0,5,08/28/15,11:31AM,-,11:45AM,1,137,
0,5,08/28/15,11:46AM,-,12:00PM,9,209,
0,5,08/28/15,12:01PM,-,12:15PM,2,265,
0,5,08/28/15,12:16PM,-,12:30PM,5,191,
0,5,08/28/15,12:31PM,-,12:45PM,6,115,
0,5,08/28/15,12:46PM,-,1:00PM,6,57,
0,5,08/28/15,1:01PM,-,1:15PM,4,58,
0,5,08/28/15,1:16PM,-,1:30PM,1,19,
0,5,08/28/15,1:31PM,-,1:45PM,0,1,
0,5,08/28/15,1:46PM,-,2:00PM,2,6,
0,5,08/28/15,2:01PM,-,2:15PM,1,4,
0,5,08/28/15,2:16PM,-,2:30PM,2,1,
0,5,08/28/15,2:31PM,-,2:45PM,0,1,
0,5,08/28/15,2:46PM,-,3:00PM,0,1,
0,5,08/28/15,3:01PM,-,3:15PM,1,1,
0,5,08/28/15,3:16PM,-,3:30PM,1,0,
0,5,08/28/15,3:31PM,-,3:45PM,3,1,
0,5,08/28/15,3:46PM,-,4:00PM,0,1,
0,5,08/28/15,4:01PM,-,4:15PM,0,2,
0,5,08/28/15,4:16PM,-,4:30PM,3,3,
0,5,08/28/15,4:31PM,-,4:45PM,1,3,
0,5,08/28/15,4:46PM,-,5:00PM,1,9,
0,5,08/28/15,5:01PM,-,5:15PM,3,56,
0,5,08/28/15,5:16PM,-,5:30PM,3,59,
0,5,08/28/15,5:31PM,-,5:45PM,3,108,
0,5,08/28/15,5:46PM,-,6:00PM,4,156,
0,5,08/28/15,6:01PM,-,6:15PM,7,178,
0,5,08/28/15,6:16PM,-,6:30PM,2,94,
0,5,08/28/15,6:31PM,-,6:45PM,9,172,
0,5,08/28/15,6:46PM,-,7:00PM,4,131,
0,5,08/28/15,7:01PM,-,7:15PM,1,15,
0,5,08/28/15,7:16PM,-,7:30PM,2,3,
0,5,08/28/15,7:31PM,-,7:45PM,0,0,
0,5,08/28/15,7:46PM,-,8:00PM,0,0,
0,5,08/28/15,8:01PM,-,8:15PM,0,0,
0,5,08/28/15,8:16PM,-,8:30PM,0,0,
0,5,08/28/15,8:31PM,-,8:45PM,0,0,
0,5,08/28/15,8:46PM,-,9:00PM,0,0,
