Week,Day,Date,TimeIn,Dash,TimeOut,DineOut,DineIn,
1, Monday, 01/19/2015,10:01 AM,-,10:15 AM,0,14,
1, Monday, 01/19/2015,10:16 AM,-,10:30 AM,0,10,
1, Monday, 01/19/2015,10:31 AM,-,10:45 AM,0,8,
1, Monday, 01/19/2015,10:46 AM,-,11:00 AM,0,20,
1, Monday, 01/19/2015,11:01 AM,-,11:15 AM,0,32,
1, Monday, 01/19/2015,11:16 AM,-,11:30 AM,0,54,
1, Monday, 01/19/2015,11:31 AM,-,11:45 AM,1,165,
1, Monday, 01/19/2015,11:46 AM,-,12:00 PM,1,120,
1, Monday, 01/19/2015,12:01 PM,-,12:15 PM,1,116,
1, Monday, 01/19/2015,12:16 PM,-,12:30 PM,1,88,
1, Monday, 01/19/2015,12:31 PM,-,12:45 PM,0,69,
1, Monday, 01/19/2015,12:46 PM,-,1:00 PM,2,84,
1, Monday, 01/19/2015,1:01 PM,-,1:15 PM,2,38,
1, Monday, 01/19/2015,1:16 PM,-,1:30 PM,1,45,
1, Monday, 01/19/2015,1:31 PM,-,1:45 PM,0,11,
1, Monday, 01/19/2015,1:46 PM,-,2:00 PM,0,8,
1, Monday, 01/19/2015,2:01 PM,-,2:15 PM,0,4,
1, Monday, 01/19/2015,2:16 PM,-,2:30 PM,0,1,
1, Monday, 01/19/2015,2:31 PM,-,2:45 PM,0,5,
1, Monday, 01/19/2015,2:46 PM,-,3:00 PM,0,10,
1, Monday, 01/19/2015,3:01 PM,-,3:15 PM,0,2,
1, Monday, 01/19/2015,3:16 PM,-,3:30 PM,1,1,
1, Monday, 01/19/2015,3:31 PM,-,3:45 PM,0,5,
1, Monday, 01/19/2015,3:46 PM,-,4:00 PM,0,0,
1, Monday, 01/19/2015,4:01 PM,-,4:15 PM,0,2,
1, Monday, 01/19/2015,4:16 PM,-,4:30 PM,0,4,
1, Monday, 01/19/2015,4:31 PM,-,4:45 PM,0,0,
1, Monday, 01/19/2015,4:46 PM,-,5:00 PM,0,34,
1, Monday, 01/19/2015,5:01 PM,-,5:15 PM,5,81,
1, Monday, 01/19/2015,5:16 PM,-,5:30 PM,1,79,
1, Monday, 01/19/2015,5:31 PM,-,5:45 PM,2,117,
1, Monday, 01/19/2015,5:46 PM,-,6:00 PM,2,177,
1, Monday, 01/19/2015,6:01 PM,-,6:15 PM,2,178,
1, Monday, 01/19/2015,6:16 PM,-,6:30 PM,2,107,
1, Monday, 01/19/2015,6:31 PM,-,6:45 PM,2,91,
1, Monday, 01/19/2015,6:46 PM,-,7:00 PM,5,69,
1, Monday, 01/19/2015,7:01 PM,-,7:15 PM,3,35,
1, Monday, 01/19/2015,7:16 PM,-,7:30 PM,0,26,
1, Monday, 01/19/2015,7:31 PM,-,7:45 PM,1,22,
1, Monday, 01/19/2015,7:46 PM,-,8:00 PM,0,9,
1, Monday, 01/19/2015,8:01 PM,-,8:15 PM,0,0,
1, Monday, 01/19/2015,8:16 PM,-,8:30 PM,0,0,
1, Monday, 01/19/2015,8:31 PM,-,8:45 PM,0,0,
1, Monday, 01/19/2015,8:46 PM,-,9:00 PM,0,0,
1, Monday, 01/19/2015,9:01 PM,-,9:15 PM,0,0,
1, Monday, 01/19/2015,9:16 PM,-,9:30 PM,0,0,
1, Monday, 01/19/2015,9:31 PM,-,9:45 PM,0,0,
1, Monday, 01/19/2015,9:46 PM,-,10:00 PM,0,0,
1, Monday, 01/19/2015,10:01 PM,-,10:15 PM,0,0,
1, Monday, 01/19/2015,10:16 PM,-,10:30 PM,0,0,
1, Monday, 01/19/2015,10:31 PM,-,10:45 PM,0,0,
1, Monday, 01/19/2015,10:46 PM,-,11:00 PM,0,0,
1, Monday, 01/19/2015,11:01 PM,-,11:15 PM,0,0,
1, Monday, 01/19/2015,11:16 PM,-,11:30 PM,0,0,
1, Monday, 01/19/2015,0, Day Totals:,0,38,"2,164",0
1, Tuesday, 01/20/2015,7:01 AM,-,7:15 AM,0,20,
1, Tuesday, 01/20/2015,7:16 AM,-,7:30 AM,0,35,
1, Tuesday, 01/20/2015,7:31 AM,-,7:45 AM,0,46,
1, Tuesday, 01/20/2015,7:46 AM,-,8:00 AM,1,51,
1, Tuesday, 01/20/2015,8:01 AM,-,8:15 AM,0,54,
1, Tuesday, 01/20/2015,8:16 AM,-,8:30 AM,0,42,
1, Tuesday, 01/20/2015,8:31 AM,-,8:45 AM,0,38,
1, Tuesday, 01/20/2015,8:46 AM,-,9:00 AM,0,36,
1, Tuesday, 01/20/2015,9:01 AM,-,9:15 AM,1,44,
1, Tuesday, 01/20/2015,9:16 AM,-,9:30 AM,0,77,
1, Tuesday, 01/20/2015,9:31 AM,-,9:45 AM,1,47,
1, Tuesday, 01/20/2015,9:46 AM,-,10:00 AM,2,20,
1, Tuesday, 01/20/2015,10:01 AM,-,10:15 AM,1,6,
1, Tuesday, 01/20/2015,10:16 AM,-,10:30 AM,0,5,
1, Tuesday, 01/20/2015,10:31 AM,-,10:45 AM,0,4,
1, Tuesday, 01/20/2015,10:46 AM,-,11:00 AM,5,29,
1, Tuesday, 01/20/2015,11:01 AM,-,11:15 AM,4,110,
1, Tuesday, 01/20/2015,11:16 AM,-,11:30 AM,8,146,
1, Tuesday, 01/20/2015,11:31 AM,-,11:45 AM,12,152,
1, Tuesday, 01/20/2015,11:46 AM,-,12:00 PM,11,246,
1, Tuesday, 01/20/2015,12:01 PM,-,12:15 PM,8,194,
1, Tuesday, 01/20/2015,12:16 PM,-,12:30 PM,3,108,
1, Tuesday, 01/20/2015,12:31 PM,-,12:45 PM,2,69,
1, Tuesday, 01/20/2015,12:46 PM,-,1:00 PM,4,22,
1, Tuesday, 01/20/2015,1:01 PM,-,1:15 PM,3,44,
1, Tuesday, 01/20/2015,1:16 PM,-,1:30 PM,2,20,
1, Tuesday, 01/20/2015,1:31 PM,-,1:45 PM,2,4,
1, Tuesday, 01/20/2015,1:46 PM,-,2:00 PM,1,7,
1, Tuesday, 01/20/2015,2:01 PM,-,2:15 PM,0,2,
1, Tuesday, 01/20/2015,2:16 PM,-,2:30 PM,0,1,
1, Tuesday, 01/20/2015,2:31 PM,-,2:45 PM,1,1,
1, Tuesday, 01/20/2015,2:46 PM,-,3:00 PM,0,3,
1, Tuesday, 01/20/2015,3:01 PM,-,3:15 PM,0,2,
1, Tuesday, 01/20/2015,3:16 PM,-,3:30 PM,1,2,
1, Tuesday, 01/20/2015,3:31 PM,-,3:45 PM,4,5,
1, Tuesday, 01/20/2015,3:46 PM,-,4:00 PM,1,5,
1, Tuesday, 01/20/2015,4:01 PM,-,4:15 PM,5,7,
1, Tuesday, 01/20/2015,4:16 PM,-,4:30 PM,2,1,
1, Tuesday, 01/20/2015,4:31 PM,-,4:45 PM,2,3,
1, Tuesday, 01/20/2015,4:46 PM,-,5:00 PM,0,41,
1, Tuesday, 01/20/2015,5:01 PM,-,5:15 PM,4,177,
1, Tuesday, 01/20/2015,5:16 PM,-,5:30 PM,4,118,
1, Tuesday, 01/20/2015,5:31 PM,-,5:45 PM,2,121,
1, Tuesday, 01/20/2015,5:46 PM,-,6:00 PM,5,68,
1, Tuesday, 01/20/2015,6:01 PM,-,6:15 PM,4,194,
1, Tuesday, 01/20/2015,6:16 PM,-,6:30 PM,6,74,
1, Tuesday, 01/20/2015,6:31 PM,-,6:45 PM,3,51,
1, Tuesday, 01/20/2015,6:46 PM,-,7:00 PM,2,62,
1, Tuesday, 01/20/2015,7:01 PM,-,7:15 PM,3,56,
1, Tuesday, 01/20/2015,7:16 PM,-,7:30 PM,5,106,
1, Tuesday, 01/20/2015,7:31 PM,-,7:45 PM,9,19,
1, Tuesday, 01/20/2015,7:46 PM,-,8:00 PM,4,8,
1, Tuesday, 01/20/2015,8:01 PM,-,8:15 PM,0,0,
1, Tuesday, 01/20/2015,8:16 PM,-,8:30 PM,0,0,
1, Tuesday, 01/20/2015,8:31 PM,-,8:45 PM,0,0,
1, Tuesday, 01/20/2015,8:46 PM,-,9:00 PM,0,0,
1, Tuesday, 01/20/2015,9:01 PM,-,9:15 PM,0,0,
1, Tuesday, 01/20/2015,9:16 PM,-,9:30 PM,0,0,
1, Tuesday, 01/20/2015,9:31 PM,-,9:45 PM,0,0,
1, Tuesday, 01/20/2015,9:46 PM,-,10:00 PM,0,0,
1, Tuesday, 01/20/2015,10:01 PM,-,10:15 PM,0,0,
1, Tuesday, 01/20/2015,10:16 PM,-,10:30 PM,0,0,
1, Tuesday, 01/20/2015,10:31 PM,-,10:45 PM,0,0,
1, Tuesday, 01/20/2015,10:46 PM,-,11:00 PM,0,0,
1, Tuesday, 01/20/2015,11:01 PM,-,11:15 PM,0,0,
1, Tuesday, 01/20/2015,11:16 PM,-,11:30 PM,0,0,
1, Tuesday, 01/20/2015,11:31 PM,-,11:45 PM,0,0,
1, Tuesday, 01/20/2015,11:46 PM,-,12:00 AM,0,0,
1, Tuesday, 01/20/2015,0, Day Totals:,0,138,"2,803",0
1, Wednesday, 01/21/2015,6:46 AM,-,7:00 AM,0,8,
1, Wednesday, 01/21/2015,7:01 AM,-,7:15 AM,0,23,
1, Wednesday, 01/21/2015,7:16 AM,-,7:30 AM,0,50,
1, Wednesday, 01/21/2015,7:31 AM,-,7:45 AM,3,114,
1, Wednesday, 01/21/2015,7:46 AM,-,8:00 AM,2,36,
1, Wednesday, 01/21/2015,8:01 AM,-,8:15 AM,1,35,
1, Wednesday, 01/21/2015,8:16 AM,-,8:30 AM,1,63,
1, Wednesday, 01/21/2015,8:31 AM,-,8:45 AM,2,73,
1, Wednesday, 01/21/2015,8:46 AM,-,9:00 AM,0,49,
1, Wednesday, 01/21/2015,9:01 AM,-,9:15 AM,0,29,
1, Wednesday, 01/21/2015,9:16 AM,-,9:30 AM,0,24,
1, Wednesday, 01/21/2015,9:31 AM,-,9:45 AM,2,54,
1, Wednesday, 01/21/2015,9:46 AM,-,10:00 AM,3,39,
1, Wednesday, 01/21/2015,10:01 AM,-,10:15 AM,2,7,
1, Wednesday, 01/21/2015,10:16 AM,-,10:30 AM,1,7,
1, Wednesday, 01/21/2015,10:31 AM,-,10:45 AM,3,6,
1, Wednesday, 01/21/2015,10:46 AM,-,11:00 AM,9,46,
1, Wednesday, 01/21/2015,11:01 AM,-,11:15 AM,8,93,
1, Wednesday, 01/21/2015,11:16 AM,-,11:30 AM,7,36,
1, Wednesday, 01/21/2015,11:31 AM,-,11:45 AM,8,90,
1, Wednesday, 01/21/2015,11:46 AM,-,12:00 PM,13,278,
1, Wednesday, 01/21/2015,12:01 PM,-,12:15 PM,9,281,
1, Wednesday, 01/21/2015,12:16 PM,-,12:30 PM,4,142,
1, Wednesday, 01/21/2015,12:31 PM,-,12:45 PM,11,60,
1, Wednesday, 01/21/2015,12:46 PM,-,1:00 PM,5,43,
1, Wednesday, 01/21/2015,1:01 PM,-,1:15 PM,3,38,
1, Wednesday, 01/21/2015,1:16 PM,-,1:30 PM,2,12,
1, Wednesday, 01/21/2015,1:31 PM,-,1:45 PM,1,6,
1, Wednesday, 01/21/2015,1:46 PM,-,2:00 PM,1,6,
1, Wednesday, 01/21/2015,2:01 PM,-,2:15 PM,3,8,
1, Wednesday, 01/21/2015,2:16 PM,-,2:30 PM,1,5,
1, Wednesday, 01/21/2015,2:31 PM,-,2:45 PM,0,1,
1, Wednesday, 01/21/2015,2:46 PM,-,3:00 PM,0,2,
1, Wednesday, 01/21/2015,3:01 PM,-,3:15 PM,0,0,
1, Wednesday, 01/21/2015,3:16 PM,-,3:30 PM,0,3,
1, Wednesday, 01/21/2015,3:31 PM,-,3:45 PM,1,2,
1, Wednesday, 01/21/2015,3:46 PM,-,4:00 PM,2,1,
1, Wednesday, 01/21/2015,4:01 PM,-,4:15 PM,5,2,
1, Wednesday, 01/21/2015,4:16 PM,-,4:30 PM,2,2,
1, Wednesday, 01/21/2015,4:31 PM,-,4:45 PM,4,5,
1, Wednesday, 01/21/2015,4:46 PM,-,5:00 PM,3,28,
1, Wednesday, 01/21/2015,5:01 PM,-,5:15 PM,6,124,
1, Wednesday, 01/21/2015,5:16 PM,-,5:30 PM,4,93,
1, Wednesday, 01/21/2015,5:31 PM,-,5:45 PM,6,101,
1, Wednesday, 01/21/2015,5:46 PM,-,6:00 PM,2,106,
1, Wednesday, 01/21/2015,6:01 PM,-,6:15 PM,12,136,
1, Wednesday, 01/21/2015,6:16 PM,-,6:30 PM,5,120,
1, Wednesday, 01/21/2015,6:31 PM,-,6:45 PM,5,75,
1, Wednesday, 01/21/2015,6:46 PM,-,7:00 PM,6,75,
1, Wednesday, 01/21/2015,7:01 PM,-,7:15 PM,6,71,
1, Wednesday, 01/21/2015,7:16 PM,-,7:30 PM,2,59,
1, Wednesday, 01/21/2015,7:31 PM,-,7:45 PM,2,48,
1, Wednesday, 01/21/2015,7:46 PM,-,8:00 PM,3,10,
1, Wednesday, 01/21/2015,8:01 PM,-,8:15 PM,0,0,
1, Wednesday, 01/21/2015,8:16 PM,-,8:30 PM,0,0,
1, Wednesday, 01/21/2015,8:31 PM,-,8:45 PM,0,0,
1, Wednesday, 01/21/2015,8:46 PM,-,9:00 PM,0,0,
1, Wednesday, 01/21/2015,9:01 PM,-,9:15 PM,0,0,
1, Wednesday, 01/21/2015,9:16 PM,-,9:30 PM,0,0,
1, Wednesday, 01/21/2015,9:31 PM,-,9:45 PM,0,0,
1, Wednesday, 01/21/2015,9:46 PM,-,10:00 PM,0,0,
1, Wednesday, 01/21/2015,10:01 PM,-,10:15 PM,0,0,
1, Wednesday, 01/21/2015,10:16 PM,-,10:30 PM,0,0,
1, Wednesday, 01/21/2015,10:31 PM,-,10:45 PM,0,0,
1, Wednesday, 01/21/2015,10:46 PM,-,11:00 PM,0,0,
1, Wednesday, 01/21/2015,11:01 PM,-,11:15 PM,0,0,
1, Wednesday, 01/21/2015,11:16 PM,-,11:30 PM,0,0,
1, Wednesday, 01/21/2015,11:31 PM,-,11:45 PM,0,0,
1, Wednesday, 01/21/2015,11:46 PM,-,12:00 AM,0,0,
1, Wednesday, 01/21/2015,0, Day Totals:,0,181,"2,825",0
1, Thursday, 01/22/2015,11:46 PM,-,12:00 AM,0,0,
1, Thursday, 01/22/2015,6:46 AM,-,7:00 AM,0,4,
1, Thursday, 01/22/2015,7:01 AM,-,7:15 AM,0,18,
1, Thursday, 01/22/2015,7:16 AM,-,7:30 AM,1,37,
1, Thursday, 01/22/2015,7:31 AM,-,7:45 AM,0,33,
1, Thursday, 01/22/2015,7:46 AM,-,8:00 AM,0,35,
1, Thursday, 01/22/2015,8:01 AM,-,8:15 AM,2,38,
1, Thursday, 01/22/2015,8:16 AM,-,8:30 AM,2,32,
1, Thursday, 01/22/2015,8:31 AM,-,8:45 AM,2,19,
1, Thursday, 01/22/2015,8:46 AM,-,9:00 AM,0,24,
1, Thursday, 01/22/2015,9:01 AM,-,9:15 AM,1,21,
1, Thursday, 01/22/2015,9:16 AM,-,9:30 AM,1,69,
1, Thursday, 01/22/2015,9:31 AM,-,9:45 AM,1,54,
1, Thursday, 01/22/2015,9:46 AM,-,10:00 AM,4,24,
1, Thursday, 01/22/2015,10:01 AM,-,10:15 AM,0,9,
1, Thursday, 01/22/2015,10:16 AM,-,10:30 AM,0,7,
1, Thursday, 01/22/2015,10:31 AM,-,10:45 AM,1,6,
1, Thursday, 01/22/2015,10:46 AM,-,11:00 AM,3,34,
1, Thursday, 01/22/2015,11:01 AM,-,11:15 AM,7,90,
1, Thursday, 01/22/2015,11:16 AM,-,11:30 AM,11,167,
1, Thursday, 01/22/2015,11:31 AM,-,11:45 AM,22,155,
1, Thursday, 01/22/2015,11:46 AM,-,12:00 PM,18,138,
1, Thursday, 01/22/2015,12:01 PM,-,12:15 PM,20,166,
1, Thursday, 01/22/2015,12:16 PM,-,12:30 PM,7,97,
1, Thursday, 01/22/2015,12:31 PM,-,12:45 PM,6,120,
1, Thursday, 01/22/2015,12:46 PM,-,1:00 PM,5,43,
1, Thursday, 01/22/2015,1:01 PM,-,1:15 PM,1,35,
1, Thursday, 01/22/2015,1:16 PM,-,1:30 PM,1,26,
1, Thursday, 01/22/2015,1:31 PM,-,1:45 PM,1,7,
1, Thursday, 01/22/2015,1:46 PM,-,2:00 PM,1,4,
1, Thursday, 01/22/2015,2:01 PM,-,2:15 PM,2,9,
1, Thursday, 01/22/2015,2:16 PM,-,2:30 PM,0,2,
1, Thursday, 01/22/2015,2:31 PM,-,2:45 PM,0,1,
1, Thursday, 01/22/2015,2:46 PM,-,3:00 PM,3,3,
1, Thursday, 01/22/2015,3:01 PM,-,3:15 PM,1,1,
1, Thursday, 01/22/2015,3:16 PM,-,3:30 PM,0,0,
1, Thursday, 01/22/2015,3:31 PM,-,3:45 PM,1,0,
1, Thursday, 01/22/2015,3:46 PM,-,4:00 PM,2,4,
1, Thursday, 01/22/2015,4:01 PM,-,4:15 PM,3,4,
1, Thursday, 01/22/2015,4:16 PM,-,4:30 PM,0,3,
1, Thursday, 01/22/2015,4:31 PM,-,4:45 PM,3,10,
1, Thursday, 01/22/2015,4:46 PM,-,5:00 PM,3,30,
1, Thursday, 01/22/2015,5:01 PM,-,5:15 PM,12,95,
1, Thursday, 01/22/2015,5:16 PM,-,5:30 PM,10,76,
1, Thursday, 01/22/2015,5:31 PM,-,5:45 PM,6,104,
1, Thursday, 01/22/2015,5:46 PM,-,6:00 PM,6,128,
1, Thursday, 01/22/2015,6:01 PM,-,6:15 PM,9,212,
1, Thursday, 01/22/2015,6:16 PM,-,6:30 PM,0,129,
1, Thursday, 01/22/2015,6:31 PM,-,6:45 PM,4,120,
1, Thursday, 01/22/2015,6:46 PM,-,7:00 PM,7,67,
1, Thursday, 01/22/2015,7:01 PM,-,7:15 PM,4,45,
1, Thursday, 01/22/2015,7:16 PM,-,7:30 PM,4,32,
1, Thursday, 01/22/2015,7:31 PM,-,7:45 PM,3,25,
1, Thursday, 01/22/2015,7:46 PM,-,8:00 PM,7,15,
1, Thursday, 01/22/2015,8:01 PM,-,8:15 PM,0,0,
1, Thursday, 01/22/2015,8:16 PM,-,8:30 PM,0,0,
1, Thursday, 01/22/2015,8:31 PM,-,8:45 PM,0,0,
1, Thursday, 01/22/2015,8:46 PM,-,9:00 PM,0,0,
1, Thursday, 01/22/2015,9:01 PM,-,9:15 PM,0,0,
1, Thursday, 01/22/2015,9:16 PM,-,9:30 PM,0,0,
1, Thursday, 01/22/2015,9:31 PM,-,9:45 PM,0,0,
1, Thursday, 01/22/2015,9:46 PM,-,10:00 PM,0,0,
1, Thursday, 01/22/2015,10:01 PM,-,10:15 PM,0,0,
1, Thursday, 01/22/2015,10:16 PM,-,10:30 PM,0,0,
1, Thursday, 01/22/2015,10:31 PM,-,10:45 PM,0,0,
1, Thursday, 01/22/2015,10:46 PM,-,11:00 PM,0,0,
1, Thursday, 01/22/2015,11:01 PM,-,11:15 PM,0,0,
1, Thursday, 01/22/2015,11:16 PM,-,11:30 PM,0,0,
1, Thursday, 01/22/2015,11:31 PM,-,11:45 PM,0,0,
1, Thursday, 01/22/2015,11:46 PM,-,12:00 AM,0,0,
1, Thursday, 01/22/2015,0, Day Totals:,0,208,"2,627",0
1, Friday, 01/23/2015,6:46 AM,-,7:00 AM,0,3,
1, Friday, 01/23/2015,7:01 AM,-,7:15 AM,0,18,
1, Friday, 01/23/2015,7:16 AM,-,7:30 AM,3,53,
1, Friday, 01/23/2015,7:31 AM,-,7:45 AM,2,68,
1, Friday, 01/23/2015,7:46 AM,-,8:00 AM,3,22,
1, Friday, 01/23/2015,8:01 AM,-,8:15 AM,1,26,
1, Friday, 01/23/2015,8:16 AM,-,8:30 AM,1,41,
1, Friday, 01/23/2015,8:31 AM,-,8:45 AM,3,69,
1, Friday, 01/23/2015,8:46 AM,-,9:00 AM,8,40,
1, Friday, 01/23/2015,9:01 AM,-,9:15 AM,0,32,
1, Friday, 01/23/2015,9:16 AM,-,9:30 AM,1,33,
1, Friday, 01/23/2015,9:31 AM,-,9:45 AM,1,43,
1, Friday, 01/23/2015,9:46 AM,-,10:00 AM,2,34,
1, Friday, 01/23/2015,10:01 AM,-,10:15 AM,1,6,
1, Friday, 01/23/2015,10:16 AM,-,10:30 AM,0,7,
1, Friday, 01/23/2015,10:31 AM,-,10:45 AM,0,6,
1, Friday, 01/23/2015,10:46 AM,-,11:00 AM,4,56,
1, Friday, 01/23/2015,11:01 AM,-,11:15 AM,15,57,
1, Friday, 01/23/2015,11:16 AM,-,11:30 AM,4,41,
1, Friday, 01/23/2015,11:31 AM,-,11:45 AM,8,58,
1, Friday, 01/23/2015,11:46 AM,-,12:00 PM,14,188,
1, Friday, 01/23/2015,12:01 PM,-,12:15 PM,13,275,
1, Friday, 01/23/2015,12:16 PM,-,12:30 PM,17,113,
1, Friday, 01/23/2015,12:31 PM,-,12:45 PM,16,73,
1, Friday, 01/23/2015,12:46 PM,-,1:00 PM,11,76,
1, Friday, 01/23/2015,1:01 PM,-,1:15 PM,9,66,
1, Friday, 01/23/2015,1:16 PM,-,1:30 PM,3,24,
1, Friday, 01/23/2015,1:31 PM,-,1:45 PM,2,4,
1, Friday, 01/23/2015,1:46 PM,-,2:00 PM,3,4,
1, Friday, 01/23/2015,2:01 PM,-,2:15 PM,9,11,
1, Friday, 01/23/2015,2:16 PM,-,2:30 PM,4,3,
1, Friday, 01/23/2015,2:31 PM,-,2:45 PM,2,1,
1, Friday, 01/23/2015,2:46 PM,-,3:00 PM,0,5,
1, Friday, 01/23/2015,3:01 PM,-,3:15 PM,5,4,
1, Friday, 01/23/2015,3:16 PM,-,3:30 PM,5,0,
1, Friday, 01/23/2015,3:31 PM,-,3:45 PM,4,1,
1, Friday, 01/23/2015,3:46 PM,-,4:00 PM,3,1,
1, Friday, 01/23/2015,4:01 PM,-,4:15 PM,5,1,
1, Friday, 01/23/2015,4:16 PM,-,4:30 PM,3,1,
1, Friday, 01/23/2015,4:31 PM,-,4:45 PM,6,6,
1, Friday, 01/23/2015,4:46 PM,-,5:00 PM,5,53,
1, Friday, 01/23/2015,5:01 PM,-,5:15 PM,11,81,
1, Friday, 01/23/2015,5:16 PM,-,5:30 PM,9,91,
1, Friday, 01/23/2015,5:31 PM,-,5:45 PM,5,105,
1, Friday, 01/23/2015,5:46 PM,-,6:00 PM,5,86,
1, Friday, 01/23/2015,6:01 PM,-,6:15 PM,4,134,
1, Friday, 01/23/2015,6:16 PM,-,6:30 PM,10,96,
1, Friday, 01/23/2015,6:31 PM,-,6:45 PM,3,99,
1, Friday, 01/23/2015,6:46 PM,-,7:00 PM,7,87,
1, Friday, 01/23/2015,7:01 PM,-,7:15 PM,3,14,
1, Friday, 01/23/2015,7:16 PM,-,7:30 PM,0,0,
1, Friday, 01/23/2015,7:31 PM,-,7:45 PM,0,0,
1, Friday, 01/23/2015,7:46 PM,-,8:00 PM,0,0,
1, Friday, 01/23/2015,8:01 PM,-,8:15 PM,0,0,
1, Friday, 01/23/2015,8:16 PM,-,8:30 PM,0,0,
1, Friday, 01/23/2015,8:31 PM,-,8:45 PM,0,0,
1, Friday, 01/23/2015,8:46 PM,-,9:00 PM,0,0,
1, Friday, 01/23/2015,9:01 PM,-,9:15 PM,0,0,
1, Friday, 01/23/2015,9:16 PM,-,9:30 PM,0,0,
1, Friday, 01/23/2015,9:31 PM,-,9:45 PM,0,0,
1, Friday, 01/23/2015,9:46 PM,-,10:00 PM,0,0,
1, Friday, 01/23/2015,10:01 PM,-,10:15 PM,0,0,
1, Friday, 01/23/2015,10:16 PM,-,10:30 PM,0,0,
1, Friday, 01/23/2015,10:31 PM,-,10:45 PM,0,0,
1, Friday, 01/23/2015,10:46 PM,-,11:00 PM,0,0,
1, Friday, 01/23/2015,11:01 PM,-,11:15 PM,0,0,
1, Friday, 01/23/2015,11:16 PM,-,11:30 PM,0,0,
1, Friday, 01/23/2015,11:31 PM,-,11:45 PM,0,0,
1, Friday, 01/23/2015,11:46 PM,-,12:00 AM,0,0,
1, Friday, 01/23/2015,0, Day Totals:,0,253,"2,416",0
1, Saturday, 01/24/2015,12:01 AM,-,12:15 AM,0,0,
